customer_id,transaction_date,amount,payment_method,is_refund
103856,2022-10-23,34.89,PayPal,0
103856,2024-07-23,78.72,UPI,0
103856,2025-04-07,17.39,Card,0
103856,2022-01-08,12.47,Card,0
103856,2025-05-31,36.25,Card,0
103856,2023-01-28,5.27,Card,0
103856,2025-06-23,51.35,Card,0
103856,2024-08-25,77.51,NetBanking,0
103857,2024-08-10,43.0,UPI,0
103857,2025-09-11,54.76,NetBanking,0
103857,2024-02-02,40.97,Card,0
103857,2022-07-03,62.33,PayPal,0
103857,2024-10-28,23.89,UPI,1
103857,2022-06-09,75.94,NetBanking,0
103857,2024-04-02,37.46,UPI,0
103857,2022-07-15,48.97,UPI,0
103857,2024-02-26,78.76,NetBanking,0
103857,2022-06-12,43.61,PayPal,0
103857,2024-08-14,74.19,Card,0
103858,2022-11-20,29.05,PayPal,1
103858,2025-10-07,22.92,PayPal,0
103858,2022-11-05,33.97,UPI,0
103858,2025-09-20,41.77,UPI,0
103858,2025-05-10,10.77,UPI,0
103859,2025-01-29,58.38,NetBanking,0
103859,2025-06-24,24.91,NetBanking,0
103859,2022-07-24,78.18,Card,0
103859,2024-04-24,62.58,PayPal,0
103859,2025-05-22,34.43,PayPal,0
103859,2024-06-15,7.2,UPI,0
103859,2024-02-06,52.69,PayPal,0
103859,2022-07-30,24.7,UPI,0
103859,2023-03-03,43.49,PayPal,0
103859,2022-06-24,10.63,PayPal,0
103859,2022-03-23,60.22,NetBanking,0
103859,2025-05-07,17.1,PayPal,0
103859,2024-12-30,32.91,Card,0
103859,2022-11-25,31.3,UPI,0
103860,2023-08-11,39.17,UPI,0
103860,2025-02-26,79.48,Card,0
103860,2024-07-06,68.85,NetBanking,0
103860,2023-06-02,75.72,PayPal,0
103860,2022-02-17,14.3,NetBanking,0
103860,2025-04-06,36.1,NetBanking,0
103860,2025-06-26,63.21,Card,0
103860,2024-02-09,79.71,NetBanking,0
103860,2025-07-07,11.66,PayPal,0
103861,2025-09-16,65.33,UPI,0
103861,2024-06-17,75.88,UPI,0
103861,2022-03-08,28.83,NetBanking,0
103861,2024-02-04,54.72,UPI,0
103861,2023-08-04,46.18,PayPal,0
103861,2025-07-21,56.74,Card,0
103861,2024-01-09,17.07,NetBanking,0
103861,2024-04-12,62.52,PayPal,0
103861,2023-11-03,18.66,Card,1
103861,2025-08-20,8.23,Card,1
103861,2023-01-20,59.28,PayPal,0
103862,2023-03-31,44.92,NetBanking,0
103862,2025-04-24,47.19,Card,0
103862,2023-08-01,77.61,PayPal,0
103862,2023-11-12,34.08,UPI,0
103862,2025-09-09,31.9,Card,0
103862,2025-04-27,11.53,UPI,1
103862,2023-07-14,20.52,PayPal,1
103862,2025-05-25,15.18,UPI,0
103863,2024-10-03,51.5,PayPal,0
103863,2025-01-26,32.03,UPI,0
103863,2022-03-31,70.0,NetBanking,0
103863,2024-12-15,12.47,PayPal,0
103863,2024-11-13,49.52,PayPal,0
103863,2025-03-13,15.4,NetBanking,0
103863,2023-12-03,7.56,NetBanking,0
103863,2022-05-27,27.86,NetBanking,0
103863,2022-07-04,11.31,Card,0
103863,2025-03-22,57.49,UPI,0
103863,2024-03-24,74.86,PayPal,0
103863,2025-08-23,34.01,UPI,1
103864,2025-08-16,6.46,NetBanking,0
103864,2022-01-21,65.69,PayPal,0
103864,2024-04-23,37.82,Card,1
103864,2022-10-16,43.75,NetBanking,0
103864,2022-09-24,66.27,Card,0
103864,2024-10-02,27.73,PayPal,0
103864,2023-10-07,27.16,UPI,0
103864,2025-08-24,19.17,UPI,0
103864,2024-10-20,39.5,Card,0
103864,2024-11-29,45.26,PayPal,0
103864,2022-06-01,54.52,Card,0
103864,2024-03-06,15.04,NetBanking,0
103865,2023-02-21,67.15,UPI,0
103865,2024-04-19,74.21,NetBanking,0
103865,2022-12-03,32.26,Card,0
103865,2024-08-13,28.7,Card,0
103865,2025-04-12,16.51,Card,1
103865,2024-10-17,53.61,PayPal,0
103865,2024-07-23,43.56,NetBanking,0
103865,2022-01-29,13.62,NetBanking,0
103865,2022-05-24,64.24,Card,0
103865,2023-11-14,7.0,NetBanking,0
103865,2025-06-05,28.74,NetBanking,0
103865,2024-08-29,78.17,Card,0
103866,2024-11-04,48.81,PayPal,0
103866,2024-02-29,19.34,NetBanking,0
103866,2022-01-25,57.82,Card,0
103866,2024-07-08,78.52,UPI,0
103866,2023-10-03,34.18,UPI,0
103866,2025-05-09,67.4,PayPal,0
103866,2024-08-03,17.69,PayPal,1
103866,2023-01-21,34.22,UPI,0
103866,2022-12-08,69.7,UPI,0
103866,2023-10-01,31.67,NetBanking,1
103866,2022-07-20,49.73,UPI,0
103866,2022-06-27,47.15,Card,0
103867,2022-09-04,32.31,PayPal,1
103867,2025-07-24,25.68,PayPal,0
103867,2022-01-08,64.36,NetBanking,0
103867,2024-07-19,60.56,NetBanking,0
103867,2024-08-21,39.57,Card,1
103867,2024-06-29,76.42,Card,0
103867,2024-07-03,78.3,PayPal,0
103867,2022-01-01,19.26,PayPal,0
103867,2022-11-30,46.3,UPI,0
103867,2025-02-11,67.9,NetBanking,0
103867,2023-04-12,36.47,NetBanking,1
103867,2022-03-17,78.07,PayPal,0
103868,2025-09-22,65.14,UPI,0
103868,2025-07-26,22.71,Card,0
103868,2022-07-24,30.22,PayPal,0
103868,2025-02-26,33.76,UPI,1
103868,2025-05-25,62.8,NetBanking,0
103868,2024-04-03,20.82,NetBanking,0
103868,2023-01-15,57.0,PayPal,0
103868,2024-09-25,9.63,Card,0
103868,2024-10-17,32.51,NetBanking,0
103868,2025-01-05,20.75,PayPal,0
103868,2023-11-10,53.74,PayPal,0
103869,2022-08-24,22.67,UPI,0
103869,2025-10-18,8.63,UPI,0
103869,2023-10-07,60.71,PayPal,0
103869,2024-01-30,54.33,Card,0
103869,2023-03-08,79.49,PayPal,0
103869,2025-08-21,68.13,Card,0
103869,2023-11-09,79.98,NetBanking,0
103869,2023-12-24,52.72,NetBanking,0
103869,2023-08-22,15.04,PayPal,0
103869,2023-04-14,43.53,Card,0
103869,2025-09-19,45.14,NetBanking,0
103869,2022-05-30,63.14,UPI,0
103869,2024-01-30,24.79,PayPal,0
103869,2024-05-26,65.41,NetBanking,0
103870,2022-03-01,30.23,PayPal,0
103870,2024-01-18,43.63,Card,0
103870,2025-03-03,34.11,NetBanking,0
103870,2025-07-06,21.28,PayPal,0
103870,2023-09-13,28.32,Card,0
103870,2025-04-30,73.53,Card,0
103870,2025-09-15,12.0,PayPal,1
103870,2023-07-24,24.41,UPI,0
103870,2025-06-04,45.52,NetBanking,0
103870,2025-10-13,70.54,NetBanking,0
103870,2025-07-08,44.47,NetBanking,0
103870,2025-09-29,47.64,UPI,0
103871,2025-04-30,17.59,Card,0
103871,2022-02-19,51.04,PayPal,0
103871,2022-05-28,58.59,PayPal,0
103871,2024-09-06,44.19,UPI,0
103871,2025-05-04,6.71,UPI,0
103872,2022-10-26,37.58,NetBanking,1
103872,2024-01-22,21.7,NetBanking,0
103872,2025-06-15,25.03,Card,0
103872,2025-10-15,11.84,Card,0
103872,2025-01-14,36.48,PayPal,0
103872,2025-08-22,5.69,Card,0
103872,2024-03-27,8.85,Card,1
103872,2024-02-29,36.75,UPI,0
103873,2024-10-19,16.8,UPI,1
103873,2025-09-25,45.3,NetBanking,0
103873,2023-12-16,78.03,UPI,0
103873,2022-10-08,12.29,PayPal,0
103873,2024-01-13,59.03,PayPal,0
103873,2023-03-15,12.61,PayPal,0
103874,2025-10-31,24.78,NetBanking,0
103874,2025-01-18,57.63,UPI,0
103874,2023-05-19,62.88,UPI,0
103874,2022-05-01,53.85,Card,0
103874,2025-02-19,51.58,PayPal,0
103874,2024-05-09,52.38,Card,0
103874,2023-04-02,18.82,PayPal,0
103874,2022-06-27,36.82,Card,0
103874,2023-11-13,79.38,PayPal,0
103874,2024-12-11,41.08,NetBanking,0
103874,2022-02-15,72.34,Card,0
103874,2022-11-22,35.13,NetBanking,0
103874,2024-08-31,30.3,NetBanking,0
103875,2024-10-22,61.05,Card,0
103875,2022-12-26,12.84,Card,0
103875,2023-11-05,65.65,NetBanking,0
103875,2025-01-23,40.96,NetBanking,0
103875,2025-09-16,26.81,PayPal,0
103875,2024-12-07,5.61,Card,0
103875,2024-07-03,26.12,PayPal,0
103875,2024-05-22,69.79,Card,0
103875,2022-10-14,59.86,NetBanking,0
103875,2022-06-14,70.55,NetBanking,0
103875,2024-09-19,46.43,Card,0
103875,2022-08-26,50.94,PayPal,0
103875,2024-04-29,41.93,UPI,0
103876,2023-06-10,75.62,Card,0
103876,2022-05-01,12.27,PayPal,0
103876,2022-09-24,53.02,UPI,0
103876,2023-07-13,12.55,UPI,0
103876,2025-04-12,69.55,NetBanking,0
103876,2022-10-19,17.18,NetBanking,0
103876,2022-06-09,33.07,Card,0
103876,2023-07-22,54.55,NetBanking,0
103876,2024-01-18,30.35,PayPal,0
103876,2025-09-12,74.18,NetBanking,0
103876,2025-05-17,15.71,UPI,0
103877,2024-09-25,68.9,Card,0
103877,2024-03-27,19.59,UPI,0
103877,2025-03-23,69.87,NetBanking,0
103877,2025-04-12,27.98,NetBanking,0
103878,2023-05-18,56.45,UPI,0
103878,2023-11-11,23.5,UPI,0
103878,2022-03-20,76.18,Card,0
103878,2025-06-02,6.42,NetBanking,0
103878,2025-06-04,52.87,NetBanking,0
103878,2025-02-26,7.64,PayPal,0
103878,2025-07-28,49.13,UPI,0
103878,2025-06-14,47.72,UPI,0
103878,2024-01-19,36.07,PayPal,0
103878,2022-11-24,34.92,UPI,1
103878,2024-02-03,71.92,PayPal,0
103878,2024-11-16,37.46,NetBanking,0
103878,2023-12-30,25.7,UPI,0
103879,2023-08-08,14.89,UPI,0
103879,2025-03-24,46.53,UPI,0
103879,2022-05-23,26.9,UPI,0
103879,2024-06-26,27.09,PayPal,0
103879,2024-11-06,23.49,NetBanking,0
103879,2022-05-10,40.28,UPI,0
103879,2024-01-07,18.69,PayPal,0
103879,2024-04-16,27.07,PayPal,0
103879,2023-08-31,77.17,PayPal,0
103879,2023-02-15,12.84,UPI,0
103879,2025-09-11,39.65,Card,0
103880,2025-05-04,57.31,PayPal,0
103880,2024-12-27,12.36,Card,0
103880,2024-07-07,18.22,Card,0
103880,2022-12-01,51.47,UPI,0
103880,2025-02-05,20.72,UPI,0
103880,2024-06-26,32.52,NetBanking,0
103880,2022-10-30,14.47,UPI,0
103880,2022-12-11,37.92,Card,0
103880,2022-04-29,9.74,PayPal,1
103881,2024-09-21,46.04,Card,0
103881,2025-01-29,17.15,Card,0
103881,2023-05-08,46.18,UPI,0
103881,2022-11-10,21.57,PayPal,0
103881,2025-05-06,35.12,UPI,0
103881,2023-03-28,79.62,UPI,0
103882,2024-01-27,60.68,PayPal,0
103882,2023-10-22,71.21,NetBanking,0
103882,2024-03-01,24.48,NetBanking,0
103882,2024-11-22,21.85,UPI,0
103882,2025-07-03,10.55,NetBanking,0
103882,2024-01-21,13.81,Card,1
103882,2022-03-05,37.55,UPI,0
103882,2022-08-31,62.54,NetBanking,0
103883,2023-12-08,11.07,UPI,0
103883,2024-03-16,29.1,PayPal,0
103883,2024-06-15,22.4,UPI,0
103883,2024-09-08,71.57,UPI,0
103883,2023-03-19,8.85,PayPal,0
103883,2022-04-10,73.73,UPI,0
103883,2024-04-04,40.32,PayPal,0
103883,2025-10-15,73.59,Card,0
103884,2023-08-29,78.81,Card,0
103884,2023-04-28,42.87,UPI,0
103884,2022-07-23,69.46,Card,0
103884,2024-11-07,28.83,NetBanking,0
103884,2024-12-08,57.03,Card,0
103884,2022-10-09,47.72,UPI,0
103884,2024-02-20,21.35,Card,0
103884,2023-11-13,59.26,PayPal,0
103884,2023-02-08,8.52,UPI,1
103884,2023-05-17,33.63,UPI,0
103884,2023-02-18,47.84,UPI,0
103884,2022-09-30,45.35,UPI,0
103884,2022-11-22,44.34,PayPal,0
103884,2022-06-14,42.27,Card,0
103885,2024-11-14,9.56,NetBanking,0
103885,2025-09-15,47.17,UPI,0
103885,2024-05-20,14.91,PayPal,0
103885,2025-02-23,13.38,Card,0
103885,2025-04-02,50.14,PayPal,0
103885,2022-02-10,27.0,UPI,1
103885,2023-09-06,34.85,UPI,0
103885,2025-10-17,66.5,NetBanking,0
103885,2024-01-24,14.63,UPI,0
103885,2022-10-10,12.77,PayPal,1
103886,2022-03-31,12.88,Card,1
103886,2025-06-04,73.15,Card,0
103886,2024-11-05,41.59,NetBanking,0
103886,2024-01-05,54.74,NetBanking,0
103886,2024-08-02,31.78,NetBanking,0
103887,2024-08-18,52.38,NetBanking,0
103887,2022-01-31,67.52,Card,0
103887,2025-10-12,6.53,UPI,0
103887,2023-09-06,36.38,UPI,0
103887,2022-02-22,7.37,PayPal,1
103887,2023-12-19,37.39,PayPal,0
103888,2022-06-16,17.7,PayPal,0
103888,2024-03-11,43.26,UPI,0
103888,2025-03-08,25.44,UPI,0
103888,2024-06-26,59.47,NetBanking,0
103888,2025-04-19,29.53,PayPal,1
103888,2024-11-13,45.1,Card,0
103888,2022-06-13,8.04,UPI,0
103888,2024-04-26,39.77,NetBanking,0
103888,2023-07-06,34.91,PayPal,0
103888,2022-04-30,40.06,PayPal,0
103889,2023-10-27,7.06,NetBanking,0
103889,2022-01-26,34.33,UPI,1
103889,2025-07-14,7.84,NetBanking,0
103889,2025-04-18,76.79,PayPal,0
103889,2024-10-14,22.94,Card,0
103889,2023-12-08,68.22,NetBanking,0
103890,2022-11-18,17.41,PayPal,0
103890,2024-02-26,21.81,Card,0
103890,2022-10-21,44.04,UPI,0
103890,2024-10-23,28.93,PayPal,1
103890,2024-07-12,35.2,Card,0
103890,2024-11-19,43.7,Card,0
103890,2023-08-27,75.67,UPI,0
103890,2024-11-16,77.67,Card,0
103890,2022-05-28,25.29,NetBanking,0
103890,2022-10-18,72.75,NetBanking,0
103890,2023-03-13,13.63,NetBanking,0
103890,2023-05-02,15.78,PayPal,1
103890,2023-01-07,12.88,NetBanking,0
103891,2022-10-28,67.35,UPI,0
103891,2023-04-23,10.39,NetBanking,1
103891,2025-09-29,68.82,Card,0
103891,2022-07-29,10.1,Card,0
103891,2023-11-02,55.81,PayPal,0
103891,2023-08-01,21.33,Card,0
103891,2025-06-12,10.77,UPI,0
103891,2025-01-07,58.01,UPI,0
103891,2025-05-29,41.45,UPI,0
103892,2022-05-07,66.11,NetBanking,0
103892,2023-08-18,17.44,NetBanking,1
103892,2025-02-21,24.65,NetBanking,0
103892,2022-04-12,32.02,PayPal,1
103892,2025-09-12,52.72,UPI,0
103892,2023-06-30,35.45,UPI,0
103892,2023-12-20,55.85,PayPal,0
103892,2023-05-26,69.08,UPI,0
103892,2022-10-29,17.22,NetBanking,1
103892,2025-08-14,42.34,PayPal,0
103892,2024-07-06,10.25,UPI,0
103892,2023-10-05,6.6,NetBanking,0
103893,2023-05-12,62.71,UPI,0
103893,2022-08-28,26.25,PayPal,1
103893,2024-04-07,11.01,PayPal,0
103893,2022-01-23,27.1,PayPal,0
103893,2022-09-17,14.43,Card,0
103893,2025-02-24,52.25,UPI,0
103893,2022-10-14,38.8,Card,1
103893,2024-02-10,16.79,NetBanking,0
103894,2024-03-04,34.24,UPI,0
103894,2023-08-29,8.35,Card,0
103894,2023-01-20,8.39,NetBanking,0
103894,2023-02-20,62.99,UPI,0
103894,2025-10-06,38.8,NetBanking,0
103894,2022-09-03,31.91,Card,1
103894,2024-01-21,31.31,PayPal,0
103894,2024-01-04,68.94,PayPal,0
103894,2024-03-18,27.93,UPI,0
103895,2023-09-06,50.37,Card,0
103895,2025-06-25,27.87,NetBanking,0
103895,2023-05-03,79.55,UPI,0
103895,2022-03-21,25.88,UPI,1
103895,2023-11-26,18.4,Card,1
103895,2025-02-02,54.96,Card,0
103896,2024-07-19,26.92,Card,1
103896,2024-08-14,10.65,PayPal,0
103896,2022-03-02,18.79,Card,0
103896,2022-10-11,6.34,NetBanking,0
103896,2025-03-08,38.81,Card,0
103896,2024-09-07,70.09,Card,0
103896,2025-02-16,71.11,NetBanking,0
103896,2022-02-13,69.96,PayPal,0
103896,2022-11-25,62.51,PayPal,0
103896,2023-09-16,46.2,Card,0
103896,2023-02-11,70.29,UPI,0
103896,2022-12-30,28.78,Card,0
103896,2024-01-15,64.68,Card,0
103897,2024-02-19,41.28,Card,0
103897,2024-11-18,78.34,PayPal,0
103897,2023-01-22,72.83,UPI,0
103897,2024-04-10,38.04,NetBanking,0
103897,2022-10-30,59.14,UPI,0
103897,2025-03-08,7.66,UPI,0
103898,2022-06-04,23.95,Card,0
103898,2022-04-24,39.73,UPI,0
103898,2024-10-09,49.39,UPI,0
103898,2022-09-30,20.1,NetBanking,0
103898,2025-10-29,33.42,NetBanking,0
103898,2025-01-30,26.87,NetBanking,0
103898,2023-04-11,28.52,NetBanking,0
103899,2023-06-01,75.54,NetBanking,0
103899,2022-07-04,27.15,UPI,0
103899,2022-05-02,30.46,UPI,0
103899,2025-06-14,31.48,PayPal,0
103900,2022-12-21,56.31,PayPal,0
103900,2025-04-21,9.68,NetBanking,0
103900,2024-09-16,78.64,NetBanking,0
103900,2023-12-25,20.22,Card,0
103901,2022-12-26,68.83,PayPal,0
103901,2024-07-03,64.65,PayPal,0
103901,2023-08-06,72.32,UPI,0
103902,2024-12-10,59.54,UPI,0
103902,2023-08-26,55.58,NetBanking,0
103902,2022-07-22,12.08,UPI,0
103902,2025-03-02,27.39,UPI,0
103902,2024-04-13,5.98,PayPal,0
103903,2024-03-04,29.46,UPI,1
103903,2022-11-02,68.33,PayPal,0
103903,2023-11-19,78.25,NetBanking,0
103903,2025-02-20,71.79,Card,0
103903,2022-08-05,31.2,PayPal,0
103903,2024-03-03,5.41,PayPal,0
103903,2025-02-16,17.97,NetBanking,0
103903,2025-02-17,29.7,NetBanking,0
103904,2024-03-21,38.46,PayPal,0
103904,2025-02-16,69.63,UPI,0
103904,2022-09-02,70.28,NetBanking,0
103904,2022-06-25,78.71,Card,0
103904,2024-01-18,5.77,Card,0
103904,2023-05-17,41.09,Card,0
103905,2024-06-18,15.77,NetBanking,0
103905,2022-06-25,42.09,UPI,0
103905,2024-12-11,41.45,UPI,0
103906,2023-05-02,19.52,Card,1
103906,2025-05-23,47.92,Card,0
103906,2022-04-07,58.85,UPI,0
103906,2025-10-21,21.51,UPI,1
103906,2023-09-04,39.21,UPI,1
103906,2024-06-15,48.74,NetBanking,0
103906,2022-10-02,49.25,NetBanking,0
103906,2024-02-15,44.37,NetBanking,0
103906,2022-04-12,46.13,NetBanking,0
103906,2025-10-24,7.75,NetBanking,0
103906,2022-12-30,71.16,NetBanking,0
103906,2023-12-11,26.34,Card,1
103906,2024-09-13,13.93,UPI,0
103906,2024-08-08,39.46,UPI,1
103907,2024-03-30,8.98,Card,0
103907,2025-05-04,38.86,Card,0
103907,2022-04-15,35.63,PayPal,0
103908,2022-10-31,23.6,UPI,0
103908,2024-03-27,40.88,PayPal,0
103908,2022-04-04,50.46,UPI,0
103908,2024-10-15,24.48,UPI,0
103908,2022-03-28,32.23,PayPal,0
103908,2024-02-27,7.0,UPI,0
103908,2023-08-15,67.25,PayPal,0
103909,2025-02-11,42.14,UPI,0
103909,2023-04-10,51.26,UPI,0
103909,2023-04-01,36.6,PayPal,1
103909,2022-10-21,34.52,UPI,0
103909,2025-03-02,15.09,UPI,0
103909,2023-09-03,49.03,NetBanking,0
103909,2023-01-05,70.19,UPI,0
103909,2023-07-13,76.7,Card,0
103909,2025-09-21,52.84,UPI,0
103909,2024-05-24,54.15,NetBanking,0
103909,2023-09-27,13.13,PayPal,0
103909,2025-05-05,24.84,Card,1
103909,2025-03-15,61.92,UPI,0
103909,2024-03-12,19.21,NetBanking,0
103910,2025-05-30,74.44,PayPal,0
103910,2024-12-19,56.21,NetBanking,0
103910,2025-01-20,14.11,PayPal,0
103910,2024-06-22,40.23,PayPal,0
103910,2022-07-17,45.91,PayPal,0
103910,2024-12-27,29.32,NetBanking,0
103911,2023-10-14,22.49,UPI,0
103911,2024-10-28,13.23,PayPal,0
103911,2023-04-28,35.52,UPI,0
103911,2022-07-01,59.06,NetBanking,0
103911,2024-04-27,46.28,NetBanking,0
103911,2025-09-29,61.4,NetBanking,0
103911,2025-07-25,71.88,PayPal,0
103911,2024-04-10,8.23,NetBanking,0
103911,2022-11-24,48.51,Card,0
103911,2025-10-02,49.89,PayPal,0
103912,2023-11-20,66.58,NetBanking,0
103912,2024-09-16,7.74,Card,0
103912,2023-01-09,9.48,NetBanking,0
103912,2022-07-03,76.18,PayPal,0
103912,2025-04-02,27.67,PayPal,1
103912,2024-12-19,52.54,PayPal,0
103912,2022-07-10,10.58,Card,0
103912,2022-04-21,32.7,UPI,0
103912,2025-03-01,29.36,Card,0
103912,2024-11-24,26.99,Card,1
103912,2022-08-04,36.6,UPI,0
103912,2022-02-08,68.37,Card,0
103912,2025-01-27,24.73,Card,0
103912,2023-09-21,42.7,Card,0
103913,2024-12-13,23.57,PayPal,0
103913,2025-07-29,33.18,NetBanking,1
103913,2024-10-10,72.93,PayPal,0
103913,2024-11-20,33.49,PayPal,0
103913,2022-11-17,66.39,UPI,0
103913,2024-02-09,31.81,Card,0
103913,2023-05-27,48.41,PayPal,0
103913,2025-02-15,73.54,UPI,0
103913,2024-12-25,30.55,UPI,0
103913,2025-05-05,30.72,UPI,0
103913,2024-08-31,26.79,PayPal,0
103913,2025-02-15,36.23,PayPal,1
103914,2025-10-11,23.56,PayPal,0
103914,2023-04-20,72.73,Card,0
103914,2024-04-27,69.7,PayPal,0
103914,2022-06-18,11.18,Card,0
103914,2022-02-06,40.25,Card,0
103914,2023-05-14,68.34,UPI,0
103914,2023-04-16,48.34,Card,0
103915,2022-07-15,43.37,UPI,0
103915,2022-06-30,50.76,PayPal,0
103915,2024-04-20,39.12,PayPal,0
103915,2023-05-07,21.65,NetBanking,1
103915,2023-07-18,55.22,Card,0
103916,2025-10-17,14.55,UPI,0
103916,2025-07-27,32.47,Card,0
103916,2024-11-22,73.04,UPI,0
103917,2022-04-26,60.81,NetBanking,0
103917,2025-01-29,38.84,PayPal,0
103917,2023-09-22,36.92,Card,0
103917,2024-05-10,61.19,NetBanking,0
103917,2024-09-26,36.36,UPI,1
103917,2024-12-07,50.17,Card,0
103917,2024-10-20,67.15,PayPal,0
103917,2023-03-25,51.96,Card,0
103917,2022-10-10,32.6,PayPal,1
103917,2025-04-12,34.79,NetBanking,0
103917,2022-04-05,59.38,NetBanking,0
103917,2025-10-07,23.63,NetBanking,0
103917,2022-09-28,44.58,PayPal,0
103918,2023-07-24,20.43,UPI,0
103918,2024-04-08,12.38,PayPal,0
103918,2023-02-14,39.58,Card,0
103918,2025-04-14,58.2,UPI,0
103918,2024-12-14,72.39,NetBanking,0
103918,2023-02-20,21.63,PayPal,0
103918,2022-09-25,8.7,PayPal,0
103919,2024-05-15,73.76,NetBanking,0
103919,2023-02-16,13.17,PayPal,0
103919,2024-01-02,50.97,UPI,0
103919,2025-04-02,35.88,PayPal,0
103919,2022-02-01,13.3,PayPal,0
103920,2024-07-07,18.07,Card,0
103920,2024-03-14,53.63,Card,0
103920,2023-06-12,53.92,NetBanking,0
103920,2025-04-06,42.22,NetBanking,0
103920,2023-04-04,24.94,NetBanking,0
103920,2025-07-19,37.8,PayPal,1
103920,2025-02-04,9.7,UPI,0
103920,2023-11-01,55.78,Card,0
103920,2023-01-14,69.79,NetBanking,0
103921,2023-03-31,36.68,UPI,0
103921,2022-09-12,71.63,Card,0
103921,2025-01-18,60.57,UPI,0
103921,2025-04-01,11.05,Card,1
103921,2022-07-05,16.64,NetBanking,0
103922,2024-05-23,60.87,PayPal,0
103922,2024-02-08,43.97,PayPal,0
103922,2024-10-10,49.77,UPI,0
103923,2025-02-19,21.37,PayPal,0
103923,2023-06-26,15.55,PayPal,0
103923,2025-03-15,27.15,UPI,0
103923,2025-07-24,10.81,NetBanking,0
103923,2025-01-07,11.18,PayPal,0
103924,2023-07-09,78.29,PayPal,0
103924,2024-09-27,76.0,NetBanking,0
103924,2023-12-18,14.69,Card,0
103924,2022-11-02,38.61,UPI,0
103924,2024-02-23,67.53,NetBanking,0
103924,2023-08-24,72.38,UPI,0
103924,2024-02-08,23.16,Card,0
103924,2023-02-12,15.93,NetBanking,1
103924,2023-03-04,37.31,NetBanking,1
103924,2025-09-29,42.12,UPI,0
103924,2025-01-09,52.24,UPI,0
103925,2025-01-20,34.61,Card,0
103925,2025-08-31,58.73,PayPal,0
103925,2023-09-30,43.51,Card,0
103925,2023-11-26,65.07,PayPal,0
103925,2022-02-23,18.42,Card,0
103925,2023-04-02,42.16,UPI,0
103925,2023-08-14,21.18,PayPal,0
103925,2023-06-22,34.98,UPI,0
103925,2025-02-06,13.31,PayPal,0
103925,2022-10-01,15.21,Card,0
103925,2022-06-08,16.52,Card,0
103925,2023-12-04,53.35,UPI,0
103925,2022-03-19,62.17,Card,0
103926,2022-10-03,69.71,UPI,0
103926,2025-09-22,7.24,PayPal,0
103926,2022-04-23,74.53,PayPal,0
103926,2022-07-24,59.51,NetBanking,0
103926,2022-01-23,9.61,UPI,0
103926,2023-10-26,56.49,NetBanking,0
103926,2023-08-13,5.46,UPI,1
103926,2024-04-26,36.81,Card,0
103926,2023-03-19,60.01,NetBanking,0
103926,2025-04-13,61.8,NetBanking,0
103926,2024-01-03,19.45,Card,0
103926,2023-05-01,73.64,UPI,0
103926,2025-09-16,36.4,Card,0
103927,2023-12-17,31.39,PayPal,0
103927,2024-03-18,31.53,PayPal,0
103927,2023-06-10,20.11,NetBanking,0
103927,2023-10-26,29.34,UPI,0
103927,2022-09-10,62.94,PayPal,0
103927,2025-10-28,54.81,PayPal,0
103927,2024-02-06,21.89,NetBanking,0
103927,2024-09-19,10.19,UPI,1
103927,2024-05-17,48.27,NetBanking,0
103927,2024-11-26,69.6,NetBanking,0
103927,2023-07-28,78.4,PayPal,0
103927,2024-11-25,13.42,Card,0
103928,2023-12-06,29.93,PayPal,0
103928,2025-08-04,35.11,NetBanking,0
103928,2024-12-27,15.3,Card,0
103928,2024-10-07,71.74,PayPal,0
103929,2024-12-01,37.54,UPI,0
103929,2023-06-17,15.01,UPI,0
103929,2022-07-26,31.4,UPI,0
103929,2025-05-26,69.23,PayPal,0
103929,2023-01-07,45.5,NetBanking,0
103929,2024-06-14,8.74,UPI,0
103929,2024-07-10,31.55,UPI,0
103930,2022-10-16,17.54,NetBanking,0
103930,2024-05-15,70.64,UPI,0
103930,2025-07-29,51.98,Card,0
103930,2022-06-05,31.22,Card,0
103931,2022-01-13,18.39,UPI,0
103931,2022-03-25,14.93,Card,0
103931,2023-04-08,58.24,Card,0
103931,2025-07-01,18.87,Card,1
103931,2022-06-07,23.23,NetBanking,0
103931,2024-10-22,43.05,NetBanking,0
103932,2024-09-17,54.34,Card,0
103932,2025-02-03,29.7,UPI,0
103932,2022-11-05,56.48,NetBanking,0
103932,2024-05-04,38.31,PayPal,0
103932,2023-11-21,24.79,PayPal,1
103932,2025-01-03,24.15,UPI,0
103932,2022-05-27,8.54,UPI,0
103932,2023-11-30,48.08,NetBanking,0
103932,2025-05-26,45.15,NetBanking,0
103932,2022-12-24,14.56,UPI,0
103932,2024-03-24,40.45,NetBanking,0
103932,2022-06-15,19.86,PayPal,0
103932,2025-07-01,31.24,NetBanking,0
103933,2024-03-26,34.91,Card,0
103933,2022-07-12,70.23,Card,0
103933,2024-06-14,69.95,UPI,0
103933,2022-12-20,49.52,PayPal,0
103933,2024-11-24,72.36,UPI,0
103933,2025-07-17,12.37,NetBanking,1
103933,2023-09-24,24.12,Card,0
103933,2023-09-07,48.91,Card,0
103934,2024-09-12,9.63,UPI,0
103934,2025-08-17,62.88,PayPal,0
103934,2023-07-10,15.01,Card,0
