customer_id,event_date,event_type,event_value
104073,2023-07-02,purchase,45.65
104073,2022-07-13,search,82.09
104073,2025-03-28,login,25.71
104073,2024-07-29,login,6.71
104074,2025-01-10,search,3.65
104074,2022-04-27,login,72.06
104074,2023-04-03,watch,97.87
104074,2022-07-28,purchase,63.66
104074,2023-04-09,watch,88.65
104075,2023-10-14,watch,45.79
104075,2025-08-12,share,25.74
104075,2022-03-06,search,86.32
104075,2023-11-16,share,47.77
104075,2024-06-05,share,64.41
104075,2023-01-04,purchase,32.51
104075,2024-02-07,search,84.61
104075,2023-01-18,purchase,63.86
104075,2025-07-05,login,88.16
104075,2025-08-25,purchase,75.42
104075,2024-07-16,watch,51.19
104075,2024-11-04,share,91.23
104075,2024-04-04,share,10.97
104076,2023-05-25,share,17.81
104076,2025-01-24,watch,25.23
104076,2023-04-12,watch,11.02
104076,2024-04-12,search,83.77
104076,2023-11-22,login,3.31
104077,2024-01-06,purchase,96.18
104077,2022-12-28,watch,50.73
104077,2023-01-23,share,81.64
104077,2023-09-27,purchase,98.18
104077,2022-02-11,share,85.05
104077,2025-05-19,login,39.53
104077,2022-12-05,watch,40.82
104077,2023-06-08,login,49.69
104077,2023-02-07,share,6.43
104077,2023-03-24,share,69.51
104077,2023-10-16,watch,48.87
104077,2025-01-31,share,64.5
104077,2025-08-10,search,13.51
104077,2023-07-27,watch,91.7
104077,2023-07-09,watch,37.57
104078,2025-03-23,watch,75.05
104078,2024-08-06,login,58.48
104078,2024-12-13,share,74.03
104078,2022-12-16,search,17.6
104078,2023-08-07,login,55.23
104078,2023-07-03,watch,4.05
104078,2022-10-20,login,86.29
104078,2023-10-24,watch,40.92
104078,2025-08-03,share,63.07
104078,2025-03-26,watch,8.15
104078,2023-01-01,search,48.42
104079,2022-10-10,login,35.22
104079,2023-05-09,watch,65.67
104079,2025-08-15,login,76.18
104079,2024-09-08,share,97.62
104079,2025-01-13,watch,73.81
104079,2022-02-28,login,42.9
104079,2023-04-22,search,81.37
104079,2023-07-02,login,55.0
104079,2025-06-06,share,75.85
104079,2023-06-20,watch,87.01
104079,2025-06-16,watch,10.26
104079,2024-02-16,login,21.92
104079,2024-04-29,watch,40.95
104079,2024-10-19,search,27.59
104079,2023-02-10,search,72.96
104079,2025-05-19,watch,50.69
104079,2024-11-24,purchase,8.72
104080,2022-12-21,search,33.83
104080,2025-06-07,login,34.99
104080,2024-10-18,watch,32.16
104080,2022-11-26,login,12.39
104080,2023-12-11,share,20.87
104080,2023-07-14,watch,9.85
104080,2025-10-15,search,49.96
104080,2022-08-11,share,42.9
104080,2025-01-30,search,45.0
104080,2025-02-21,share,47.5
104080,2024-01-26,share,74.49
104081,2022-03-22,purchase,81.75
104081,2024-05-12,search,52.49
104081,2023-05-18,watch,27.36
104081,2023-07-23,search,9.72
104081,2022-02-20,login,32.99
104081,2025-02-24,share,9.47
104081,2023-11-11,search,36.03
104081,2023-11-02,search,88.52
104081,2024-03-12,watch,24.86
104081,2025-07-21,purchase,73.21
104081,2023-07-26,login,31.71
104081,2024-06-13,login,53.87
104081,2022-11-13,share,36.91
104081,2022-07-30,share,67.69
104082,2025-04-08,search,43.16
104082,2023-04-13,watch,10.43
104082,2025-09-18,watch,50.38
104082,2025-09-15,login,41.06
104082,2023-07-25,search,69.63
104082,2024-10-11,login,23.45
104083,2024-06-26,watch,97.83
104083,2022-12-05,search,38.03
104083,2023-08-20,search,29.37
104083,2022-12-21,purchase,1.02
104083,2024-12-15,watch,12.79
104083,2024-04-12,login,6.68
104083,2023-03-25,watch,13.47
104083,2025-08-25,watch,20.97
104083,2022-10-20,purchase,64.72
104083,2022-08-23,login,70.24
104083,2022-07-25,purchase,48.91
104083,2022-03-26,purchase,54.34
104083,2024-02-12,login,34.8
104083,2023-05-08,share,91.86
104084,2022-04-17,search,32.58
104084,2022-08-07,share,77.17
104084,2022-09-12,purchase,2.82
104084,2022-03-03,login,62.56
104084,2023-02-09,purchase,21.68
104084,2022-03-08,share,97.51
104084,2023-12-13,share,84.73
104084,2023-09-09,search,85.96
104085,2025-01-29,share,43.48
104085,2025-09-16,search,94.6
104085,2024-02-19,search,62.38
104085,2025-10-25,share,95.2
104085,2025-10-14,purchase,47.86
104085,2024-03-31,purchase,14.54
104085,2025-02-10,login,48.25
104085,2023-09-06,search,76.28
104085,2025-04-20,login,15.23
104085,2025-06-11,purchase,58.0
104085,2023-01-19,watch,27.86
104085,2022-04-01,login,71.88
104085,2025-08-31,search,37.17
104086,2025-04-23,watch,25.68
104086,2022-09-15,purchase,56.75
104086,2023-07-29,watch,90.8
104086,2024-04-01,watch,15.15
104086,2022-11-12,share,41.95
104086,2023-10-23,login,90.82
104086,2023-09-30,share,16.38
104086,2024-07-23,watch,12.21
104086,2025-01-09,search,54.76
104086,2023-12-12,search,47.32
104086,2024-06-14,watch,85.93
104086,2025-04-30,login,69.4
104086,2023-09-05,login,12.15
104086,2023-05-29,purchase,49.55
104086,2024-02-25,search,18.02
104087,2022-06-30,share,57.38
104087,2023-03-31,share,71.44
104087,2024-09-06,purchase,12.55
104087,2025-10-30,share,46.93
104087,2025-05-21,search,40.13
104087,2025-01-15,share,30.36
104087,2022-01-18,watch,51.47
104087,2022-06-09,share,72.74
104087,2023-02-16,watch,60.49
104087,2024-09-25,login,68.03
104087,2022-11-13,search,27.18
104087,2022-06-30,purchase,22.61
104087,2024-06-16,login,90.09
104087,2025-02-28,login,18.42
104087,2025-09-09,share,68.44
104088,2025-08-31,search,28.74
104088,2023-11-23,purchase,23.79
104088,2022-10-01,search,54.23
104088,2023-05-22,login,87.44
104088,2023-07-18,login,57.08
104088,2023-03-19,share,90.07
104089,2023-06-15,share,91.91
104089,2023-06-29,purchase,78.38
104089,2024-04-21,purchase,36.94
104089,2022-10-04,purchase,33.36
104089,2023-03-02,purchase,8.88
104089,2023-08-14,share,55.12
104090,2024-05-16,watch,40.49
104090,2022-06-11,share,55.69
104090,2024-10-17,login,51.03
104090,2022-06-29,search,74.4
104090,2022-10-08,purchase,55.72
104091,2022-06-03,login,82.22
104091,2022-03-30,share,83.99
104091,2024-10-15,share,98.49
104091,2023-06-10,share,99.87
104091,2025-08-25,search,68.88
104091,2024-06-30,login,36.93
104091,2023-12-08,purchase,87.23
104091,2023-01-14,purchase,15.51
104091,2023-08-01,watch,33.89
104092,2022-08-24,purchase,86.52
104092,2022-12-24,login,85.57
104092,2023-07-24,share,57.94
104092,2024-12-22,search,48.77
104092,2024-06-01,login,85.43
104092,2023-08-18,login,91.85
104092,2025-08-11,purchase,53.73
104093,2022-04-04,login,22.56
104093,2022-02-25,purchase,1.94
104093,2023-06-18,watch,48.32
104093,2022-09-05,login,44.7
104093,2023-06-22,share,90.67
104093,2025-03-21,search,22.58
104093,2023-04-17,share,90.04
104094,2025-03-01,purchase,21.37
104094,2024-07-03,purchase,89.4
104094,2022-10-29,search,3.63
104094,2025-04-27,purchase,58.12
104094,2024-04-14,login,96.34
104094,2023-08-29,share,81.32
104094,2024-03-30,watch,63.49
104094,2023-10-01,share,56.94
104094,2023-05-23,search,10.02
104094,2024-12-16,purchase,13.04
104094,2022-08-26,watch,56.89
104094,2022-02-26,search,67.64
104094,2022-08-07,search,86.24
104094,2022-10-31,search,47.78
104094,2025-02-15,login,77.0
104094,2025-03-29,purchase,4.63
104095,2024-02-26,purchase,20.5
104095,2022-07-03,search,73.56
104095,2025-07-25,search,61.92
104095,2022-12-05,search,28.04
104095,2024-05-05,login,36.96
104095,2025-02-13,search,76.62
104096,2025-05-26,purchase,68.95
104096,2023-01-26,watch,23.7
104096,2024-08-05,login,50.43
104096,2024-06-11,login,58.31
104096,2025-03-02,purchase,14.66
104096,2022-12-13,share,21.89
104096,2024-11-08,search,88.99
104096,2023-02-08,login,97.09
104096,2024-11-01,login,60.04
104096,2022-07-21,search,54.34
104096,2023-03-18,login,72.39
104097,2024-10-31,purchase,54.08
104097,2024-08-20,search,55.93
104097,2023-04-25,watch,8.69
104097,2025-03-23,purchase,72.54
104097,2022-12-31,watch,70.05
104097,2022-04-17,share,70.89
104097,2024-03-17,login,50.17
104097,2024-02-10,login,6.79
104097,2022-08-06,share,13.49
104097,2025-07-06,login,45.54
104097,2022-02-12,purchase,70.3
104097,2022-08-06,purchase,71.87
104098,2023-04-11,purchase,78.88
104098,2022-02-21,share,69.13
104098,2024-05-24,login,34.92
104098,2023-01-22,search,31.36
104098,2022-10-17,watch,96.59
104098,2022-03-12,purchase,3.01
104098,2025-09-27,login,44.46
104099,2023-07-27,purchase,62.46
104099,2023-03-25,search,41.79
104099,2025-08-05,search,78.31
104099,2023-09-20,share,44.03
104099,2022-03-05,purchase,16.09
104099,2022-07-08,search,65.74
104099,2025-05-16,share,47.72
104099,2025-05-20,share,50.16
104099,2025-08-13,login,14.14
104100,2024-06-27,watch,29.68
104100,2024-08-24,search,93.25
104100,2025-02-05,share,17.34
104100,2023-03-07,search,52.38
104100,2024-06-30,search,71.41
104100,2023-10-18,search,2.55
104100,2023-01-25,purchase,33.57
104101,2024-01-29,login,98.79
104101,2023-06-25,search,60.57
104101,2023-02-14,login,66.3
104101,2025-06-25,search,86.24
104101,2022-08-16,share,15.59
104101,2022-01-29,purchase,34.48
104101,2023-09-21,search,68.28
104101,2023-04-28,watch,76.44
104101,2023-09-03,login,26.84
104101,2025-03-14,purchase,15.18
104101,2025-09-03,share,66.37
104101,2022-05-30,login,60.28
104101,2023-06-03,search,29.88
104102,2023-08-27,watch,60.91
104102,2024-09-18,share,89.82
104102,2023-07-05,share,21.6
104102,2023-12-04,login,47.32
104102,2025-01-04,watch,91.73
104102,2025-05-01,search,39.69
104102,2024-05-16,watch,17.37
104102,2022-09-16,login,77.18
104102,2022-02-05,share,44.5
104102,2022-06-04,watch,35.22
104102,2023-05-10,watch,55.36
104102,2023-12-02,purchase,88.42
104102,2023-02-28,search,2.89
104102,2022-10-13,watch,4.58
104102,2024-02-27,share,20.11
104102,2023-04-27,login,52.88
104102,2022-04-19,purchase,94.79
104102,2024-04-11,watch,47.01
104103,2025-10-07,purchase,69.07
104103,2022-08-02,login,41.41
104103,2022-01-30,search,15.0
104103,2022-03-09,purchase,47.49
104103,2025-01-31,search,82.94
104103,2023-09-09,watch,30.44
104103,2022-11-07,purchase,2.09
104103,2023-09-16,login,46.41
104103,2025-10-01,search,64.51
104103,2023-01-09,search,21.83
104103,2022-06-09,watch,4.42
104103,2023-05-15,watch,23.29
104104,2025-08-14,search,66.56
104104,2022-05-13,share,95.32
104104,2023-04-07,share,41.91
104104,2022-10-19,purchase,84.64
104104,2024-07-05,share,89.29
104104,2025-09-07,share,97.48
104104,2022-06-12,login,94.69
104104,2022-12-26,watch,61.89
104104,2025-01-16,share,79.71
104105,2023-01-17,purchase,10.36
104105,2022-01-06,share,21.33
104105,2024-10-04,login,41.07
104105,2023-05-23,login,20.54
104105,2025-02-22,share,33.41
104105,2023-11-10,purchase,87.69
104105,2025-04-21,share,55.01
104105,2023-06-28,share,36.25
104105,2024-07-24,watch,29.11
104105,2024-10-17,purchase,64.33
104105,2022-06-08,purchase,22.72
104106,2022-04-11,share,52.53
104106,2023-11-17,purchase,54.3
104106,2023-06-26,purchase,57.14
104106,2022-12-08,share,55.69
104106,2024-09-18,share,4.3
104106,2025-10-04,search,6.46
104107,2023-05-31,watch,7.47
104107,2024-03-13,login,61.98
104107,2022-05-10,purchase,47.88
104107,2023-09-30,share,8.04
104107,2022-08-13,share,20.9
104107,2023-03-06,search,71.09
104107,2022-09-26,purchase,9.86
104107,2024-12-13,share,52.02
104107,2022-12-20,share,49.51
104107,2023-06-24,purchase,64.28
104107,2024-01-31,purchase,99.87
104107,2023-03-20,watch,32.4
104108,2023-09-16,login,18.7
104108,2025-01-07,watch,33.63
104108,2024-07-07,search,23.22
104108,2025-01-16,share,7.15
104108,2022-07-16,purchase,30.74
104108,2022-05-15,login,79.08
104108,2023-02-22,search,40.38
104108,2025-04-26,search,25.79
104108,2022-04-30,purchase,12.79
104108,2025-04-19,purchase,11.63
104108,2022-04-22,share,53.2
104108,2022-01-15,search,20.63
104109,2022-07-10,purchase,80.26
104109,2023-08-17,watch,76.41
104109,2022-07-26,watch,70.62
104109,2024-11-02,share,25.01
104109,2025-01-17,share,87.67
104109,2022-09-21,search,41.58
104109,2024-03-30,share,36.36
104109,2022-10-16,share,12.22
104110,2022-12-15,login,66.2
104110,2024-11-19,purchase,35.27
104110,2022-05-28,share,36.15
104110,2022-01-24,purchase,21.69
104110,2023-12-28,login,61.58
104110,2024-08-30,share,18.02
104110,2024-09-30,search,39.87
104110,2025-07-06,purchase,62.69
104110,2022-11-06,purchase,37.51
104110,2022-10-26,share,85.91
104110,2025-06-13,login,27.64
104111,2023-04-18,login,55.74
104111,2025-05-31,share,50.32
104111,2025-09-08,login,30.77
104111,2023-09-20,login,34.45
104111,2025-06-11,share,1.9
104111,2024-08-26,login,91.47
104111,2023-02-14,share,84.79
104111,2023-07-02,login,81.08
104112,2023-06-18,watch,7.84
104112,2023-04-26,watch,45.68
104112,2023-08-22,watch,48.85
104112,2022-12-30,search,17.16
104112,2025-08-30,watch,57.25
104112,2023-07-04,login,87.43
104113,2022-12-03,search,46.3
104113,2022-08-27,login,50.27
104113,2024-06-03,search,28.82
104113,2022-07-06,share,8.87
104113,2022-09-29,login,74.77
104113,2022-05-23,search,1.85
104114,2024-03-03,watch,13.53
104114,2025-08-04,search,45.6
104114,2024-05-16,purchase,73.86
104114,2023-06-16,search,76.14
104114,2022-01-15,login,44.89
104114,2023-09-29,watch,29.55
104114,2023-07-25,share,46.82
104114,2025-07-24,purchase,11.39
104114,2023-07-01,share,10.34
104115,2022-01-09,purchase,63.48
104115,2023-08-15,share,42.84
104115,2022-12-08,login,34.38
104115,2023-09-06,search,72.63
104115,2025-09-04,login,85.01
104115,2023-01-28,purchase,2.28
104115,2022-11-08,purchase,88.58
104116,2025-03-21,login,53.97
104116,2025-07-09,watch,89.37
104116,2025-05-26,purchase,1.0
104116,2024-07-28,purchase,8.06
104116,2023-10-06,share,5.46
104116,2023-12-31,share,3.32
104116,2025-07-07,login,96.04
104116,2025-03-20,search,24.37
104116,2023-09-12,search,42.31
104116,2022-08-13,login,63.65
104116,2023-05-15,share,63.94
104116,2023-01-19,search,42.69
104116,2023-01-05,share,99.68
104116,2022-10-14,login,52.35
104116,2022-11-21,share,99.42
104116,2025-09-08,purchase,94.48
104116,2024-09-01,watch,11.99
104116,2024-08-06,login,19.54
104116,2025-10-25,share,82.44
104117,2024-12-13,search,62.99
104117,2024-03-10,login,9.07
104117,2024-12-28,search,42.19
104117,2025-07-09,purchase,98.22
104117,2023-11-14,share,40.15
104117,2024-06-20,share,30.47
104117,2023-07-18,share,6.16
104117,2023-01-30,purchase,5.93
104117,2022-05-07,share,56.89
104117,2024-11-20,search,70.33
104117,2022-09-06,share,46.92
104117,2025-03-01,search,44.27
104117,2024-12-30,watch,75.07
104117,2023-09-25,purchase,47.84
104117,2024-04-10,purchase,20.53
104117,2023-06-03,purchase,16.04
104117,2025-09-08,purchase,49.28
104117,2023-02-19,watch,17.45
104117,2024-11-04,login,87.17
104118,2024-12-14,purchase,86.55
104118,2024-06-09,watch,65.36
104118,2025-04-23,login,13.92
104118,2025-08-07,watch,99.42
104118,2023-06-18,purchase,65.77
104118,2022-11-09,purchase,73.2
104118,2023-06-22,search,37.95
104118,2024-06-29,share,33.51
104118,2023-03-31,search,65.76
104118,2025-07-28,watch,38.52
104118,2024-06-02,purchase,23.0
104118,2025-03-17,search,16.49
104118,2023-02-07,purchase,75.48
104118,2023-11-22,search,62.28
104118,2025-03-11,share,59.13
104118,2025-10-31,share,38.14
104118,2022-12-03,purchase,17.69
104118,2025-03-24,search,5.09
104118,2024-09-15,search,84.68
104119,2023-02-27,watch,25.33
104119,2022-02-12,watch,7.93
104119,2022-01-13,search,56.05
104119,2022-02-05,watch,57.41
104119,2025-03-19,share,30.28
104119,2024-12-01,purchase,78.17
104119,2024-02-15,watch,58.61
104120,2023-04-24,login,75.51
104120,2024-03-18,purchase,65.28
104120,2022-08-16,purchase,6.51
104120,2024-02-05,purchase,28.13
104120,2024-11-12,login,50.16
104120,2022-05-04,purchase,16.59
104120,2024-01-26,watch,58.43
104120,2025-02-04,login,44.09
104120,2025-10-25,login,86.03
104120,2024-12-12,purchase,6.4
104120,2023-01-08,watch,68.12
104120,2025-08-25,share,42.22
104120,2024-02-04,search,51.5
104120,2023-03-05,share,67.2
104120,2025-08-11,purchase,79.79
104120,2023-04-14,purchase,98.59
104121,2022-05-29,login,37.4
104121,2022-02-11,share,97.27
104121,2022-07-06,login,4.2
104121,2023-07-21,purchase,38.2
104121,2025-08-27,login,74.65
104122,2023-08-21,login,23.05
104122,2025-01-28,share,95.5
104122,2022-03-31,search,35.28
104122,2025-06-07,search,61.64
104122,2025-08-09,share,66.78
104122,2023-10-25,search,61.62
104122,2025-07-27,share,40.25
104122,2025-06-22,search,89.41
104122,2022-08-08,share,82.43
104122,2022-04-24,purchase,95.26
104122,2022-05-28,login,74.4
104122,2022-11-17,search,93.65
104122,2025-06-18,login,77.62
104122,2025-08-04,share,76.27
104122,2024-03-30,share,17.26
104122,2024-10-19,watch,52.81
104122,2025-01-19,purchase,22.25
104123,2023-12-19,login,95.37
104123,2025-07-07,search,50.66
104123,2022-08-14,login,39.4
104123,2022-03-02,watch,68.16
104123,2022-03-21,purchase,23.0
104123,2022-03-20,search,71.22
104123,2024-10-23,share,40.94
104123,2024-02-19,login,35.8
104123,2024-10-02,purchase,69.5
104123,2024-01-19,login,59.4
104123,2023-12-07,login,50.95
104123,2024-08-28,watch,84.61
104123,2024-07-23,watch,28.37
104123,2025-06-22,purchase,59.85
104123,2025-03-08,search,12.21
104123,2025-06-27,login,57.15
104124,2023-07-21,purchase,97.74
104124,2022-11-22,search,77.85
104124,2022-03-10,share,20.84
104124,2025-10-16,share,27.65
104124,2024-01-19,share,39.04
104124,2024-08-03,search,99.76
104124,2023-03-01,share,2.05
104125,2022-02-06,share,32.15
104125,2025-07-29,share,94.57
104125,2025-01-14,purchase,34.91
104125,2022-02-13,purchase,80.25
104125,2022-09-27,search,44.88
104125,2022-09-05,purchase,3.51
104125,2025-06-11,purchase,44.55
104125,2024-07-14,watch,48.69
104125,2024-01-15,purchase,76.74
104125,2024-01-04,login,96.36
104125,2022-03-27,login,20.01
104125,2024-05-25,search,39.44
104125,2024-10-21,purchase,67.12
104125,2025-06-17,watch,15.23
104125,2025-04-01,share,40.2
104126,2022-08-14,watch,33.22
104126,2023-01-12,login,67.57
104126,2025-06-13,search,38.57
104126,2022-05-19,purchase,91.51
104126,2023-02-26,watch,94.38
104126,2023-08-01,share,52.65
104126,2024-08-16,login,60.73
104126,2024-06-10,purchase,3.6
104127,2024-08-03,search,39.26
104127,2024-02-04,share,18.5
104127,2024-01-20,purchase,68.84
104127,2023-12-28,search,34.32
104127,2024-04-27,login,74.26
104127,2024-05-19,login,9.99
104127,2024-04-06,login,18.53
104127,2024-04-11,watch,17.67
104127,2025-05-02,search,62.55
104127,2024-10-16,purchase,22.47
104127,2025-07-04,watch,76.07
104127,2022-09-22,search,4.53
104127,2025-01-17,watch,67.3
104127,2025-05-10,watch,79.25
104127,2025-06-05,watch,41.93
104128,2025-01-02,share,16.08
104128,2022-06-07,watch,79.42
104128,2023-08-20,share,33.73
104128,2022-01-16,search,50.4
104128,2024-06-03,share,48.66
104128,2023-04-13,share,47.01
104129,2025-07-05,purchase,27.4
104129,2024-12-20,login,71.56
104129,2023-07-19,share,74.09
104129,2024-12-15,watch,42.38
104129,2023-07-31,purchase,86.73
104129,2025-09-05,purchase,63.76
104129,2023-03-26,purchase,5.35
104129,2023-01-11,purchase,22.77
104129,2022-06-16,purchase,82.6
104129,2024-04-04,login,83.33
104129,2022-02-06,purchase,14.41
104129,2022-11-17,search,19.24
104129,2022-08-07,search,64.27
104129,2023-05-19,watch,40.73
104129,2023-09-18,share,74.96
104129,2025-01-22,login,39.51
104129,2023-07-27,search,68.41
104129,2024-05-17,search,10.96
104130,2025-08-14,purchase,64.81
104130,2022-10-26,purchase,42.34
104130,2022-09-16,login,33.87
104130,2022-01-25,watch,67.26
104130,2022-06-09,login,9.3
104130,2023-08-22,watch,44.0
104130,2022-11-13,search,18.96
104130,2023-01-05,purchase,35.81
104130,2022-08-11,share,12.38
104131,2024-12-24,purchase,65.13
104131,2023-07-26,login,27.92
104131,2025-01-20,share,28.98
104131,2023-07-16,purchase,85.85
104131,2025-06-29,watch,74.34
104131,2023-08-10,purchase,5.08
104131,2022-07-04,share,25.38
104131,2024-05-27,search,12.75
104131,2023-01-07,search,71.51
104131,2025-07-15,share,90.64
104131,2023-04-13,purchase,16.29
104131,2022-11-15,share,89.74
104131,2025-09-02,watch,95.14
104131,2023-06-22,login,18.87
104131,2024-10-16,share,20.4
104131,2022-04-06,purchase,64.3
104131,2022-07-27,share,79.24
104131,2023-11-18,share,77.81
104131,2024-08-03,watch,15.17
104132,2025-04-19,search,49.47
104132,2024-05-11,login,90.64
104132,2025-02-28,login,56.53
104132,2025-02-05,login,89.18
104132,2025-04-30,share,39.47
104132,2023-05-22,login,36.39
104132,2025-02-28,share,88.06
104132,2024-12-20,search,13.49
104132,2024-02-16,share,43.97
104132,2023-06-16,login,63.35
104132,2022-03-31,purchase,74.07
104132,2024-10-03,purchase,54.58
104132,2023-07-29,search,43.48
104133,2022-03-20,watch,73.2
104133,2022-05-17,purchase,4.96
104133,2024-02-14,share,58.87
104133,2022-07-28,search,86.68
104133,2022-09-19,share,1.51
104133,2025-07-03,search,10.88
104133,2024-11-08,login,40.28
104133,2022-10-04,watch,53.3
104133,2025-05-07,watch,56.01
104133,2024-11-25,watch,81.02
104133,2023-12-22,share,50.91
104133,2023-10-16,search,24.12
104133,2024-07-09,purchase,40.86
104133,2023-04-09,share,37.17
104133,2025-10-09,login,92.66
104133,2024-03-04,watch,10.05
104133,2022-05-20,share,38.56
104133,2024-05-05,watch,85.68
104134,2022-05-23,purchase,53.53
104134,2024-07-21,watch,95.66
104134,2024-08-28,login,5.98
104134,2022-01-19,watch,35.57
104134,2025-09-14,watch,45.62
104134,2024-03-27,purchase,31.95
104134,2024-10-26,purchase,99.57
104134,2024-10-26,watch,30.35
104134,2022-04-24,purchase,31.73
104134,2025-03-08,share,15.1
104134,2024-04-23,search,41.92
104134,2025-05-31,purchase,67.73
104134,2023-06-30,watch,24.91
104134,2024-01-13,login,15.54
104135,2025-01-13,watch,25.51
104135,2023-07-04,share,22.97
104135,2023-11-23,purchase,22.3
104135,2025-04-15,watch,2.98
104135,2022-09-10,login,32.99
104135,2024-07-05,purchase,12.95
104135,2023-08-01,login,55.01
104135,2023-03-19,login,60.38
104135,2025-03-31,login,62.56
104135,2024-04-26,purchase,39.21
104135,2022-12-05,share,31.22
104135,2022-10-28,search,74.64
104135,2022-07-07,login,52.41
104135,2022-01-30,search,95.73
104135,2025-05-29,watch,33.85
104135,2024-06-22,watch,99.98
104135,2023-05-04,share,36.24
104136,2022-03-12,share,21.44
104136,2023-07-12,purchase,6.8
104136,2022-04-25,login,75.69
104136,2023-06-08,login,58.49
104136,2023-07-03,share,74.59
104136,2023-12-26,login,48.01
104136,2024-04-19,share,83.62
104136,2023-12-07,share,49.16
104136,2023-10-16,search,48.99
104136,2024-04-28,purchase,25.27
104136,2023-04-07,purchase,8.03
104136,2022-04-13,login,38.56
104136,2022-09-23,share,81.5
104136,2024-08-10,search,1.62
104136,2022-07-04,watch,78.97
104136,2025-10-08,login,91.93
104136,2022-10-04,search,70.04
104136,2022-01-05,login,90.82
104137,2022-09-30,share,15.28
104137,2024-08-20,purchase,87.31
104137,2024-11-23,share,7.65
104137,2022-12-09,watch,92.17
104137,2022-10-20,purchase,48.16
104137,2022-03-08,watch,94.74
104137,2023-06-27,watch,32.46
104137,2022-07-05,share,87.98
104138,2022-06-22,share,56.61
104138,2023-07-22,purchase,17.1
104138,2025-01-10,watch,85.36
104138,2023-06-15,login,56.39
104138,2025-08-04,login,43.06
104138,2022-04-19,share,12.15
104138,2022-12-22,watch,44.32
104138,2025-08-19,purchase,85.46
104138,2025-01-24,share,6.33
104138,2024-10-23,purchase,98.04
104138,2023-05-18,purchase,39.35
104138,2024-02-27,watch,72.59
104139,2023-07-10,purchase,81.49
104139,2023-12-30,purchase,77.67
104139,2024-03-23,share,65.97
104139,2023-11-07,watch,10.71
104139,2022-04-26,search,40.99
104139,2023-09-22,share,5.05
104139,2025-08-23,share,72.41
104139,2023-01-08,purchase,70.78
104139,2023-06-16,search,85.87
104139,2023-01-16,watch,77.94
104139,2023-11-18,purchase,15.49
104139,2024-03-17,search,41.79
104139,2024-12-21,watch,89.78
104139,2022-08-24,search,98.86
104139,2024-01-07,login,46.65
104140,2023-06-13,purchase,7.51
104140,2025-02-10,share,48.89
104140,2022-04-18,watch,88.64
104140,2023-05-11,share,39.97
104140,2025-05-08,login,12.47
104140,2022-03-15,watch,73.11
104140,2025-04-20,purchase,87.41
104141,2025-03-07,search,4.09
104141,2023-04-21,watch,68.82
104141,2024-12-09,watch,95.31
104141,2023-06-01,purchase,81.22
104141,2024-12-21,watch,32.5
104142,2025-10-23,watch,15.43
104142,2022-07-19,login,21.0
104142,2024-10-07,watch,3.14
104142,2022-04-06,share,96.37
104142,2025-05-08,search,10.74
104142,2022-07-09,search,29.26
104142,2023-11-10,watch,12.47
104142,2024-09-02,watch,24.84
104142,2025-07-10,login,67.92
104143,2024-04-04,purchase,10.99
104143,2023-09-05,watch,71.29
104143,2024-12-21,search,64.26
104143,2022-03-27,purchase,75.17
104143,2024-05-04,share,93.5
104143,2022-12-24,watch,89.98
104143,2023-05-12,share,61.03
104143,2022-03-06,purchase,48.4
104143,2025-02-27,watch,84.16
104144,2022-08-27,share,15.82
104144,2025-08-14,watch,18.45
104144,2024-06-19,watch,20.05
104144,2023-03-24,purchase,80.29
104144,2024-06-12,search,82.56
104144,2022-09-08,login,84.46
104144,2023-03-08,purchase,98.93
104144,2024-05-27,share,7.08
104144,2025-07-26,purchase,64.01
104144,2023-04-04,login,58.4
104144,2024-10-13,login,12.18
104144,2023-11-11,login,73.36
104144,2024-07-14,watch,92.98
104144,2025-04-03,purchase,1.22
104144,2024-12-03,login,89.79
104144,2022-10-06,search,65.07
104144,2022-05-28,watch,40.43
104144,2023-02-04,purchase,3.16
104145,2024-04-16,login,93.54
104145,2023-02-11,share,76.53
104145,2022-08-25,login,68.8
104145,2022-03-24,share,94.24
104145,2025-10-04,login,76.18
104145,2024-07-18,purchase,33.16
104145,2023-06-11,share,30.89
104145,2025-07-14,purchase,75.05
104145,2024-09-02,share,53.84
104145,2025-05-09,login,8.82
104145,2025-03-03,purchase,18.65
104145,2023-09-13,login,45.45
104145,2022-10-25,search,13.53
104145,2022-02-11,purchase,35.54
104145,2023-03-03,login,86.12
104145,2023-08-12,search,49.15
104146,2025-01-04,login,79.65
104146,2024-11-11,watch,73.4
104146,2023-08-02,share,34.07
104146,2023-11-30,search,74.29
104146,2025-06-05,purchase,29.16
104146,2022-12-27,login,69.3
104146,2022-07-15,login,55.81
104146,2023-03-10,share,10.04
104146,2024-10-10,search,11.21
104146,2024-07-29,watch,52.37
104147,2022-01-22,login,3.45
104147,2024-10-04,login,20.81
104147,2024-04-24,login,33.62
104147,2024-09-07,share,8.12
104147,2025-04-01,search,24.49
104147,2025-03-01,purchase,47.59
104147,2024-11-18,purchase,28.68
104147,2023-02-02,watch,30.05
104148,2023-02-17,watch,38.45
104148,2023-08-23,purchase,99.2
104148,2022-02-14,purchase,82.47
104148,2025-03-25,share,86.23
104148,2023-12-07,share,79.11
104148,2024-04-28,search,59.83
104148,2025-10-21,share,62.17
