customer_id,signup_date,age,gender,country,plan_type,monthly_fee
103793,2022-10-22,58,Female,Canada,Standard,19.99
103794,2023-10-02,27,Male,Canada,Basic,9.99
103795,2024-05-05,19,Male,India,Premium,39.99
103796,2022-01-17,55,Female,Canada,Standard,19.99
103797,2022-03-12,32,Male,India,Standard,19.99
103798,2022-11-01,20,Female,Australia,Basic,9.99
103799,2024-10-27,60,Male,USA,Basic,9.99
103800,2024-03-27,48,Male,USA,Standard,19.99
103801,2025-01-31,23,Female,India,Standard,19.99
103802,2024-03-31,20,Female,India,Standard,19.99
103803,2022-07-12,28,Male,Australia,Basic,9.99
103804,2023-06-13,32,Male,Canada,Basic,9.99
103805,2022-06-20,62,Male,Australia,Standard,19.99
103806,2022-09-08,69,Male,USA,Standard,19.99
103807,2023-06-25,45,Male,USA,Basic,9.99
103808,2023-02-20,27,Male,Canada,Basic,9.99
103809,2024-03-04,55,Female,USA,Premium,39.99
103810,2025-03-13,64,Female,India,Basic,9.99
103811,2022-01-25,67,Male,USA,Premium,39.99
103812,2023-10-30,67,Male,UK,Basic,9.99
103813,2025-01-01,24,Male,Canada,Standard,19.99
103814,2023-09-24,32,Female,Canada,Basic,9.99
103815,2025-01-21,35,Female,Canada,Premium,39.99
103816,2023-05-20,35,Female,UK,Basic,9.99
103817,2022-12-02,69,Female,Australia,Basic,9.99
103818,2023-03-01,58,Female,India,Basic,9.99
103819,2023-05-14,41,Male,Canada,Premium,39.99
103820,2024-08-04,19,Male,USA,Premium,39.99
103821,2023-09-22,57,Female,India,Basic,9.99
103822,2023-12-19,37,Male,USA,Basic,9.99
103823,2022-12-05,51,Female,India,Standard,19.99
103824,2023-10-21,60,Female,India,Premium,39.99
103825,2024-08-19,43,Female,USA,Standard,19.99
103826,2023-03-05,24,Male,USA,Premium,39.99
103827,2024-06-17,55,Female,India,Basic,9.99
103828,2022-05-19,47,Female,Canada,Basic,9.99
103829,2024-07-30,59,Female,USA,Basic,9.99
103830,2023-06-26,22,Female,UK,Standard,19.99
103831,2022-02-26,28,Other,UK,Standard,19.99
103832,2023-10-20,18,Male,India,Basic,9.99
103833,2023-03-11,51,Male,Australia,Basic,9.99
103834,2023-01-19,18,Male,India,Standard,19.99
103835,2023-07-14,36,Male,India,Basic,9.99
103836,2022-07-13,19,Female,Canada,Basic,9.99
103837,2023-06-18,38,Other,Canada,Premium,39.99
103838,2023-06-02,37,Male,Australia,Basic,9.99
103839,2023-12-17,40,Male,Australia,Basic,9.99
103840,2024-01-21,38,Male,Australia,Standard,19.99
103841,2022-07-04,41,Female,Australia,Premium,39.99
103842,2022-10-19,21,Male,Australia,Standard,19.99
103843,2024-01-02,29,Male,India,Basic,9.99
103844,2022-04-26,39,Male,India,Premium,39.99
103845,2024-04-04,37,Male,UK,Standard,19.99
103846,2024-12-08,35,Female,UK,Basic,9.99
103847,2023-11-16,18,Male,USA,Standard,19.99
103848,2022-03-23,47,Male,India,Standard,19.99
103849,2024-04-13,50,Male,Australia,Standard,19.99
103850,2022-11-29,41,Female,USA,Premium,39.99
103851,2023-07-11,31,Female,Canada,Standard,19.99
103852,2022-12-01,53,Male,India,Premium,39.99
103853,2023-06-16,22,Male,UK,Standard,19.99
103854,2022-08-09,28,Female,India,Basic,9.99
103855,2023-09-27,41,Male,India,Standard,19.99
103856,2022-11-19,48,Female,India,Basic,9.99
103857,2022-01-03,30,Male,India,Basic,9.99
103858,2022-07-25,33,Male,Canada,Standard,19.99
103859,2022-02-09,41,Female,UK,Standard,19.99
103860,2022-02-28,30,Female,India,Basic,9.99
103861,2024-08-08,41,Female,Canada,Standard,19.99
103862,2023-07-28,43,Male,USA,Basic,9.99
103863,2023-10-06,19,Male,India,Premium,39.99
103864,2024-04-22,33,Male,Canada,Basic,9.99
103865,2025-02-19,55,Female,Australia,Standard,19.99
103866,2023-09-11,63,Female,USA,Standard,19.99
103867,2022-04-06,18,Male,UK,Standard,19.99
103868,2024-06-16,66,Female,India,Basic,9.99
103869,2024-12-21,28,Female,India,Standard,19.99
103870,2023-07-15,68,Male,Canada,Premium,39.99
103871,2024-06-23,52,Female,UK,Standard,19.99
103872,2022-12-14,60,Male,Australia,Standard,19.99
103873,2023-11-02,46,Male,USA,Standard,19.99
103874,2025-02-21,54,Other,UK,Basic,9.99
103875,2022-11-13,34,Male,India,Basic,9.99
103876,2023-12-20,56,Male,Canada,Premium,39.99
103877,2024-12-07,59,Female,Australia,Premium,39.99
103878,2025-03-05,45,Other,Canada,Standard,19.99
103879,2022-09-07,46,Other,USA,Standard,19.99
103880,2022-11-10,60,Female,UK,Basic,9.99
103881,2024-03-17,20,Male,Canada,Basic,9.99
103882,2023-04-30,69,Female,Canada,Standard,19.99
103883,2022-02-13,27,Female,India,Premium,39.99
103884,2023-07-25,59,Male,Canada,Standard,19.99
103885,2023-08-06,31,Female,Australia,Basic,9.99
103886,2025-01-20,29,Male,UK,Basic,9.99
103887,2024-06-13,64,Male,USA,Basic,9.99
103888,2022-08-08,59,Female,Canada,Standard,19.99
103889,2024-07-13,47,Female,Australia,Premium,39.99
103890,2023-02-05,49,Male,USA,Premium,39.99
103891,2023-12-28,49,Male,Australia,Premium,39.99
103892,2024-09-17,59,Female,Canada,Standard,19.99
103893,2024-06-17,49,Male,Canada,Standard,19.99
103894,2024-05-07,43,Male,UK,Premium,39.99
103895,2024-03-14,68,Female,India,Standard,19.99
103896,2023-05-05,18,Female,Australia,Premium,39.99
103897,2024-07-26,59,Female,India,Standard,19.99
103898,2024-04-23,19,Female,India,Basic,9.99
103899,2022-09-24,34,Female,USA,Standard,19.99
103900,2022-02-23,47,Female,USA,Basic,9.99
103901,2023-06-12,56,Male,Australia,Basic,9.99
103902,2023-09-08,24,Female,India,Basic,9.99
103903,2024-12-18,69,Male,UK,Premium,39.99
103904,2024-11-29,44,Male,India,Standard,19.99
103905,2024-08-12,26,Male,USA,Basic,9.99
103906,2023-01-21,39,Female,India,Basic,9.99
103907,2024-01-04,51,Male,Canada,Standard,19.99
103908,2023-12-17,63,Male,Canada,Standard,19.99
103909,2023-10-12,66,Female,UK,Standard,19.99
103910,2022-10-27,18,Female,Australia,Standard,19.99
103911,2023-01-30,26,Female,India,Standard,19.99
103912,2023-08-16,37,Male,Canada,Basic,9.99
103913,2023-05-29,36,Male,Australia,Standard,19.99
103914,2023-01-31,53,Female,Canada,Basic,9.99
103915,2023-01-06,57,Male,Australia,Basic,9.99
103916,2024-05-07,62,Female,Australia,Basic,9.99
103917,2024-03-01,21,Male,Canada,Standard,19.99
103918,2023-10-20,26,Female,USA,Premium,39.99
103919,2024-01-06,58,Male,Australia,Standard,19.99
103920,2023-01-19,39,Male,India,Standard,19.99
103921,2022-03-03,35,Female,Canada,Standard,19.99
103922,2023-05-20,29,Male,USA,Basic,9.99
103923,2022-08-27,59,Male,Canada,Basic,9.99
103924,2022-07-14,60,Female,UK,Premium,39.99
103925,2023-11-09,56,Male,India,Basic,9.99
103926,2022-03-02,26,Male,UK,Standard,19.99
103927,2025-02-26,23,Male,Australia,Basic,9.99
103928,2024-09-16,36,Male,Australia,Premium,39.99
103929,2023-11-16,65,Male,UK,Premium,39.99
103930,2022-06-05,64,Female,UK,Basic,9.99
103931,2024-07-11,24,Female,Australia,Standard,19.99
103932,2024-05-17,33,Male,USA,Basic,9.99
103933,2024-06-21,22,Male,India,Standard,19.99
103934,2024-09-25,33,Female,Canada,Basic,9.99
103935,2024-09-01,18,Other,UK,Basic,9.99
103936,2023-01-23,68,Male,India,Basic,9.99
103937,2024-06-05,54,Female,Canada,Premium,39.99
103938,2024-04-17,56,Female,Canada,Premium,39.99
103939,2022-12-06,36,Male,UK,Basic,9.99
103940,2022-07-23,54,Male,USA,Standard,19.99
103941,2022-06-10,34,Male,USA,Basic,9.99
103942,2023-01-27,43,Female,India,Basic,9.99
103943,2024-02-08,39,Female,India,Premium,39.99
103944,2023-07-29,25,Female,Australia,Basic,9.99
103945,2023-06-18,50,Male,USA,Standard,19.99
103946,2024-12-29,19,Female,India,Standard,19.99
103947,2024-06-11,47,Female,Australia,Basic,9.99
103948,2023-02-09,64,Female,Canada,Standard,19.99
103949,2023-08-31,37,Male,India,Premium,39.99
103950,2024-04-07,35,Female,Australia,Standard,19.99
103951,2025-02-17,60,Male,USA,Basic,9.99
103952,2023-11-21,27,Female,Canada,Premium,39.99
103953,2024-06-20,41,Female,India,Premium,39.99
103954,2022-02-25,21,Male,USA,Basic,9.99
103955,2023-01-01,54,Female,Canada,Basic,9.99
103956,2023-03-31,21,Male,UK,Basic,9.99
103957,2022-04-14,30,Female,USA,Basic,9.99
103958,2022-03-18,42,Male,UK,Standard,19.99
103959,2022-08-18,30,Female,India,Basic,9.99
103960,2022-11-27,35,Female,Australia,Basic,9.99
103961,2024-06-11,41,Male,India,Basic,9.99
103962,2023-11-19,19,Female,USA,Standard,19.99
103963,2022-01-27,65,Male,UK,Standard,19.99
103964,2022-10-26,50,Male,UK,Standard,19.99
103965,2024-08-14,36,Female,Canada,Basic,9.99
103966,2024-03-09,26,Female,India,Standard,19.99
103967,2025-01-19,45,Female,India,Basic,9.99
103968,2023-04-25,52,Female,USA,Premium,39.99
103969,2023-07-27,56,Female,UK,Basic,9.99
103970,2023-04-03,27,Female,USA,Basic,9.99
103971,2022-12-31,18,Female,USA,Basic,9.99
103972,2024-05-08,59,Female,UK,Basic,9.99
103973,2022-12-17,38,Male,USA,Basic,9.99
103974,2022-09-10,26,Male,UK,Standard,19.99
103975,2024-02-20,64,Female,USA,Premium,39.99
103976,2024-03-13,32,Female,Australia,Basic,9.99
103977,2024-10-08,52,Female,USA,Standard,19.99
103978,2023-04-04,22,Male,USA,Standard,19.99
103979,2024-07-05,58,Other,Australia,Basic,9.99
103980,2023-05-14,39,Male,India,Basic,9.99
103981,2024-08-07,58,Female,UK,Basic,9.99
103982,2023-05-23,40,Male,Canada,Premium,39.99
103983,2023-05-16,24,Male,Australia,Premium,39.99
103984,2024-03-13,40,Female,India,Basic,9.99
103985,2023-08-21,61,Other,USA,Basic,9.99
103986,2022-06-15,42,Male,India,Standard,19.99
103987,2023-04-07,44,Male,Australia,Standard,19.99
103988,2024-07-08,58,Male,USA,Standard,19.99
103989,2022-04-24,23,Male,India,Basic,9.99
103990,2024-09-18,51,Male,Canada,Premium,39.99
103991,2022-07-26,26,Female,UK,Standard,19.99
103992,2023-05-30,66,Female,UK,Basic,9.99
103993,2023-12-10,50,Male,Australia,Standard,19.99
103994,2025-02-22,68,Female,USA,Basic,9.99
103995,2022-05-18,23,Male,USA,Basic,9.99
103996,2022-12-05,54,Male,UK,Standard,19.99
103997,2023-06-21,48,Male,India,Basic,9.99
103998,2022-03-09,51,Female,USA,Standard,19.99
103999,2023-01-18,58,Male,Canada,Basic,9.99
104000,2022-01-19,46,Male,Canada,Standard,19.99
104001,2023-11-14,31,Male,USA,Basic,9.99
104002,2022-03-15,53,Male,USA,Standard,19.99
104003,2023-07-27,53,Male,UK,Basic,9.99
104004,2024-07-27,32,Female,Australia,Basic,9.99
104005,2024-12-07,25,Female,UK,Standard,19.99
104006,2022-07-30,43,Female,Australia,Standard,19.99
104007,2024-05-04,53,Male,Canada,Standard,19.99
104008,2023-10-13,65,Male,Australia,Standard,19.99
104009,2024-09-20,38,Male,UK,Premium,39.99
104010,2023-11-26,45,Male,USA,Basic,9.99
104011,2023-06-24,21,Female,Australia,Standard,19.99
104012,2024-06-19,33,Male,UK,Standard,19.99
104013,2024-02-19,39,Male,Canada,Standard,19.99
104014,2025-02-10,29,Female,Australia,Standard,19.99
104015,2022-06-19,33,Male,Canada,Premium,39.99
104016,2024-11-03,68,Other,Canada,Standard,19.99
104017,2022-10-15,57,Male,India,Premium,39.99
104018,2022-07-08,55,Female,Australia,Basic,9.99
104019,2024-07-02,59,Male,UK,Standard,19.99
104020,2025-03-24,54,Other,Australia,Basic,9.99
104021,2023-11-25,46,Male,Australia,Basic,9.99
104022,2024-06-06,35,Female,Canada,Standard,19.99
104023,2023-04-16,27,Male,Canada,Standard,19.99
104024,2025-01-03,59,Female,Canada,Basic,9.99
104025,2022-10-04,56,Male,Canada,Basic,9.99
104026,2024-07-28,35,Male,UK,Standard,19.99
104027,2023-07-25,18,Female,USA,Standard,19.99
104028,2024-05-06,56,Other,India,Basic,9.99
104029,2024-09-27,38,Male,Canada,Basic,9.99
104030,2023-04-03,18,Female,Canada,Standard,19.99
104031,2024-07-06,32,Male,India,Standard,19.99
104032,2024-04-12,21,Female,Canada,Basic,9.99
104033,2024-12-23,37,Female,USA,Basic,9.99
104034,2024-04-18,27,Female,Australia,Basic,9.99
104035,2022-07-12,40,Female,India,Premium,39.99
104036,2023-09-08,58,Female,UK,Standard,19.99
104037,2023-02-10,51,Male,India,Basic,9.99
104038,2024-07-31,63,Female,USA,Premium,39.99
104039,2023-12-22,65,Male,UK,Basic,9.99
104040,2022-04-03,50,Female,Australia,Basic,9.99
104041,2023-03-06,51,Female,Canada,Premium,39.99
104042,2023-10-16,56,Male,India,Premium,39.99
104043,2023-03-10,27,Female,UK,Standard,19.99
104044,2025-02-09,37,Female,India,Standard,19.99
104045,2023-01-10,18,Female,Australia,Basic,9.99
104046,2024-12-18,30,Male,India,Premium,39.99
104047,2024-12-02,18,Male,UK,Standard,19.99
104048,2022-07-26,22,Female,USA,Basic,9.99
104049,2024-02-19,33,Male,UK,Standard,19.99
104050,2025-02-15,32,Male,India,Premium,39.99
104051,2023-06-16,66,Female,Australia,Premium,39.99
104052,2022-06-15,45,Male,Canada,Standard,19.99
104053,2023-10-05,48,Female,Canada,Standard,19.99
104054,2025-03-25,40,Female,Australia,Basic,9.99
104055,2022-03-31,65,Female,India,Standard,19.99
104056,2025-01-22,62,Male,Australia,Standard,19.99
104057,2022-01-13,60,Male,India,Basic,9.99
104058,2024-08-30,34,Male,UK,Premium,39.99
104059,2024-03-15,66,Female,USA,Premium,39.99
104060,2024-08-02,51,Male,India,Basic,9.99
104061,2024-01-12,30,Other,Canada,Premium,39.99
104062,2024-05-25,31,Female,Canada,Standard,19.99
104063,2025-03-19,28,Female,USA,Standard,19.99
104064,2023-10-22,45,Male,India,Premium,39.99
104065,2024-10-28,59,Male,USA,Basic,9.99
104066,2024-11-18,49,Female,UK,Standard,19.99
104067,2022-10-23,52,Male,USA,Basic,9.99
104068,2024-09-12,48,Male,UK,Standard,19.99
104069,2024-07-14,34,Male,Canada,Standard,19.99
104070,2023-10-02,64,Female,UK,Basic,9.99
104071,2022-12-06,26,Female,India,Basic,9.99
104072,2023-09-20,27,Female,India,Basic,9.99
104073,2023-03-15,25,Female,India,Basic,9.99
104074,2025-03-13,38,Male,India,Basic,9.99
104075,2024-07-30,30,Female,Australia,Standard,19.99
104076,2024-04-09,67,Male,UK,Premium,39.99
104077,2023-06-03,22,Female,India,Premium,39.99
104078,2024-09-02,23,Male,USA,Premium,39.99
104079,2024-12-04,47,Male,USA,Premium,39.99
104080,2024-08-12,48,Female,Australia,Basic,9.99
104081,2024-08-09,34,Male,UK,Standard,19.99
104082,2024-08-01,28,Female,UK,Standard,19.99
104083,2022-06-04,37,Male,UK,Basic,9.99
104084,2022-03-29,65,Male,Australia,Standard,19.99
104085,2025-01-01,26,Male,UK,Standard,19.99
104086,2024-07-19,19,Female,UK,Premium,39.99
104087,2022-06-28,54,Male,India,Standard,19.99
104088,2022-07-31,18,Female,UK,Premium,39.99
104089,2023-04-10,21,Male,India,Basic,9.99
104090,2023-09-23,53,Male,India,Basic,9.99
104091,2024-04-04,42,Male,UK,Premium,39.99
104092,2023-08-30,20,Female,USA,Basic,9.99
104093,2024-06-03,26,Female,Canada,Basic,9.99
104094,2023-01-01,39,Male,USA,Standard,19.99
104095,2022-10-03,40,Female,UK,Premium,39.99
104096,2023-01-15,29,Female,UK,Basic,9.99
104097,2024-08-02,27,Male,USA,Basic,9.99
104098,2024-12-23,51,Female,UK,Standard,19.99
104099,2024-03-20,60,Male,India,Standard,19.99
104100,2024-07-13,27,Female,Australia,Basic,9.99
104101,2023-05-09,47,Female,UK,Premium,39.99
104102,2025-01-26,39,Male,UK,Standard,19.99
104103,2024-12-30,23,Male,USA,Premium,39.99
104104,2022-12-30,67,Other,India,Basic,9.99
104105,2023-07-24,19,Female,USA,Standard,19.99
104106,2024-02-02,47,Female,USA,Premium,39.99
104107,2022-10-03,19,Male,UK,Standard,19.99
104108,2022-02-19,49,Male,India,Basic,9.99
104109,2023-12-29,59,Male,UK,Premium,39.99
104110,2024-06-24,33,Male,UK,Standard,19.99
104111,2024-07-16,29,Female,UK,Premium,39.99
104112,2023-07-18,18,Female,UK,Basic,9.99
104113,2024-02-22,25,Female,Australia,Standard,19.99
104114,2023-04-30,65,Male,Canada,Premium,39.99
104115,2025-01-12,67,Female,India,Standard,19.99
104116,2023-08-07,30,Female,Australia,Basic,9.99
104117,2022-08-24,32,Female,Canada,Basic,9.99
104118,2022-02-25,61,Female,Canada,Basic,9.99
104119,2022-12-26,25,Other,Canada,Basic,9.99
104120,2022-04-20,27,Female,Australia,Standard,19.99
104121,2022-07-11,63,Male,India,Basic,9.99
104122,2024-06-22,22,Male,USA,Basic,9.99
104123,2025-01-21,67,Other,Canada,Basic,9.99
104124,2024-05-11,36,Female,USA,Standard,19.99
104125,2023-07-22,64,Male,USA,Standard,19.99
104126,2024-12-19,55,Male,UK,Standard,19.99
104127,2023-10-12,28,Female,USA,Premium,39.99
104128,2022-02-08,60,Other,UK,Basic,9.99
104129,2024-12-08,37,Male,India,Standard,19.99
104130,2023-09-29,37,Female,India,Basic,9.99
104131,2024-11-02,38,Female,UK,Basic,9.99
104132,2022-02-05,35,Male,India,Standard,19.99
104133,2022-04-11,67,Male,Canada,Premium,39.99
104134,2025-01-14,27,Female,India,Basic,9.99
104135,2022-06-15,51,Female,UK,Basic,9.99
104136,2023-01-18,43,Female,Canada,Standard,19.99
104137,2024-02-29,47,Female,USA,Standard,19.99
104138,2022-01-31,26,Male,USA,Standard,19.99
104139,2022-01-11,63,Female,USA,Standard,19.99
104140,2022-04-06,68,Male,UK,Premium,39.99
104141,2023-03-29,48,Male,USA,Basic,9.99
104142,2022-07-11,59,Male,India,Basic,9.99
104143,2023-05-01,21,Male,USA,Basic,9.99
104144,2025-02-25,23,Female,Australia,Standard,19.99
104145,2022-08-26,31,Female,Australia,Basic,9.99
104146,2025-02-09,21,Female,USA,Premium,39.99
104147,2025-03-14,43,Male,USA,Standard,19.99
104148,2024-12-24,64,Female,Australia,Basic,9.99
104149,2024-01-05,65,Female,USA,Basic,9.99
104150,2024-09-17,56,Female,Canada,Standard,19.99
104151,2024-04-04,34,Female,Australia,Basic,9.99
104152,2022-04-16,36,Male,UK,Premium,39.99
104153,2022-06-30,68,Male,Australia,Standard,19.99
104154,2022-07-03,66,Male,India,Basic,9.99
104155,2022-08-14,23,Female,Canada,Standard,19.99
104156,2024-02-16,46,Other,UK,Basic,9.99
104157,2024-02-29,28,Male,USA,Standard,19.99
104158,2025-01-17,33,Male,India,Basic,9.99
104159,2023-11-19,47,Male,India,Standard,19.99
104160,2023-06-14,42,Female,Canada,Standard,19.99
104161,2024-08-29,57,Male,UK,Standard,19.99
104162,2024-07-24,28,Male,India,Standard,19.99
104163,2022-04-16,24,Male,UK,Basic,9.99
104164,2024-04-10,43,Female,UK,Standard,19.99
104165,2023-11-10,39,Female,India,Standard,19.99
104166,2024-04-28,42,Female,UK,Standard,19.99
104167,2024-11-21,36,Male,Canada,Premium,39.99
104168,2023-01-28,48,Male,India,Basic,9.99
104169,2022-02-09,43,Male,Canada,Standard,19.99
104170,2023-10-22,59,Male,Canada,Standard,19.99
104171,2024-09-07,58,Male,UK,Standard,19.99
104172,2025-01-10,53,Male,UK,Standard,19.99
104173,2024-04-24,40,Female,India,Basic,9.99
104174,2022-07-20,64,Male,USA,Standard,19.99
104175,2023-03-23,30,Male,India,Basic,9.99
104176,2024-11-27,42,Female,Canada,Standard,19.99
104177,2023-03-20,19,Female,UK,Standard,19.99
104178,2024-01-31,19,Female,Canada,Basic,9.99
104179,2022-08-15,33,Female,Australia,Standard,19.99
104180,2022-02-17,26,Male,Australia,Basic,9.99
104181,2024-11-07,45,Female,Canada,Standard,19.99
104182,2024-06-30,30,Female,USA,Standard,19.99
104183,2022-07-06,52,Male,USA,Standard,19.99
104184,2022-12-11,58,Male,India,Premium,39.99
104185,2022-08-12,30,Female,India,Standard,19.99
104186,2024-04-09,48,Male,India,Basic,9.99
104187,2023-05-03,38,Male,UK,Premium,39.99
104188,2024-05-26,49,Male,USA,Basic,9.99
104189,2024-04-28,51,Male,Canada,Standard,19.99
104190,2024-09-05,25,Male,Australia,Premium,39.99
104191,2024-10-13,58,Male,USA,Standard,19.99
104192,2022-07-07,65,Male,USA,Basic,9.99
104193,2022-09-27,19,Male,USA,Basic,9.99
104194,2022-11-06,55,Female,India,Basic,9.99
104195,2025-03-01,49,Male,UK,Basic,9.99
104196,2024-12-31,57,Female,Canada,Basic,9.99
104197,2024-04-24,45,Female,India,Standard,19.99
104198,2023-05-01,54,Female,UK,Basic,9.99
104199,2022-04-30,58,Female,USA,Premium,39.99
104200,2022-08-08,18,Male,UK,Premium,39.99
104201,2022-02-22,58,Male,India,Premium,39.99
104202,2024-01-28,27,Female,USA,Basic,9.99
104203,2024-01-08,21,Male,India,Standard,19.99
104204,2023-12-21,52,Female,Canada,Basic,9.99
104205,2023-02-10,27,Female,USA,Basic,9.99
104206,2023-08-31,64,Male,UK,Standard,19.99
104207,2024-10-17,28,Female,India,Premium,39.99
104208,2023-02-26,31,Female,Australia,Basic,9.99
104209,2023-12-13,55,Male,UK,Basic,9.99
104210,2022-09-04,29,Male,UK,Basic,9.99
104211,2022-03-13,62,Female,USA,Standard,19.99
104212,2022-07-04,34,Female,UK,Premium,39.99
104213,2022-01-06,33,Male,India,Basic,9.99
104214,2024-06-24,52,Male,Australia,Basic,9.99
104215,2023-01-22,19,Female,Canada,Premium,39.99
104216,2023-11-30,28,Female,Australia,Basic,9.99
104217,2025-01-04,58,Female,India,Standard,19.99
104218,2024-04-06,20,Other,USA,Basic,9.99
104219,2022-12-15,46,Male,India,Standard,19.99
104220,2022-11-04,35,Male,UK,Standard,19.99
104221,2025-02-24,37,Female,USA,Standard,19.99
104222,2022-10-14,64,Female,Canada,Basic,9.99
104223,2024-02-05,31,Male,Canada,Basic,9.99
104224,2023-12-26,51,Male,India,Basic,9.99
104225,2024-02-01,66,Female,UK,Standard,19.99
104226,2023-01-18,48,Male,Canada,Premium,39.99
104227,2023-01-23,57,Female,Australia,Premium,39.99
104228,2023-06-09,59,Male,USA,Basic,9.99
104229,2023-10-01,35,Male,Australia,Premium,39.99
104230,2024-07-26,47,Male,Canada,Basic,9.99
104231,2022-10-03,42,Female,Canada,Standard,19.99
104232,2023-05-15,36,Female,India,Standard,19.99
104233,2023-12-18,25,Female,India,Basic,9.99
104234,2022-12-03,45,Female,USA,Basic,9.99
104235,2024-07-20,25,Male,India,Basic,9.99
104236,2023-04-26,48,Male,UK,Standard,19.99
104237,2024-06-29,20,Female,USA,Standard,19.99
104238,2024-12-17,20,Female,UK,Standard,19.99
104239,2022-04-19,61,Female,India,Premium,39.99
104240,2022-11-24,39,Female,USA,Standard,19.99
104241,2022-11-11,34,Male,Canada,Standard,19.99
104242,2025-02-08,53,Male,Australia,Standard,19.99
104243,2023-11-30,34,Female,Canada,Basic,9.99
104244,2024-02-20,31,Male,UK,Basic,9.99
104245,2022-06-05,68,Male,Canada,Standard,19.99
104246,2024-06-05,26,Female,Canada,Standard,19.99
104247,2024-10-22,47,Male,Australia,Premium,39.99
104248,2024-01-28,38,Female,Australia,Basic,9.99
104249,2023-12-23,29,Male,Canada,Basic,9.99
104250,2024-07-01,54,Female,Australia,Basic,9.99
104251,2024-05-20,49,Female,Canada,Basic,9.99
104252,2022-01-13,28,Female,USA,Standard,19.99
104253,2023-08-31,37,Male,Canada,Premium,39.99
104254,2023-05-13,52,Male,India,Standard,19.99
104255,2022-08-26,64,Male,Australia,Standard,19.99
104256,2025-01-22,63,Male,Australia,Standard,19.99
104257,2024-02-20,28,Female,UK,Basic,9.99
104258,2025-04-09,69,Male,UK,Premium,39.99
104259,2023-08-29,25,Male,India,Standard,19.99
104260,2023-10-23,21,Male,Australia,Basic,9.99
104261,2024-04-28,44,Female,Australia,Standard,19.99
104262,2024-07-24,61,Male,UK,Standard,19.99
104263,2023-09-20,57,Female,UK,Basic,9.99
104264,2022-05-23,55,Female,Canada,Basic,9.99
104265,2023-12-15,64,Female,Australia,Basic,9.99
104266,2023-04-24,47,Female,Australia,Basic,9.99
104267,2023-07-19,61,Male,Canada,Basic,9.99
104268,2023-04-16,65,Female,Australia,Standard,19.99
104269,2023-01-19,65,Female,India,Standard,19.99
104270,2024-07-14,44,Female,UK,Standard,19.99
104271,2023-02-21,38,Female,UK,Premium,39.99
104272,2022-11-04,69,Male,UK,Standard,19.99
104273,2023-10-11,37,Male,USA,Standard,19.99
104274,2024-10-21,21,Female,India,Premium,39.99
104275,2024-12-03,28,Female,India,Standard,19.99
104276,2024-01-09,30,Male,Canada,Basic,9.99
104277,2025-01-26,26,Male,USA,Basic,9.99
104278,2022-05-20,21,Male,Australia,Standard,19.99
104279,2024-08-31,29,Female,India,Standard,19.99
104280,2024-10-13,26,Female,USA,Premium,39.99
104281,2024-08-10,30,Female,USA,Standard,19.99
104282,2024-06-22,65,Male,India,Premium,39.99
104283,2022-03-13,43,Male,Canada,Basic,9.99
104284,2022-04-17,55,Male,USA,Standard,19.99
104285,2024-12-01,59,Male,UK,Premium,39.99
104286,2024-06-01,30,Female,USA,Basic,9.99
104287,2022-05-19,56,Male,Australia,Basic,9.99
104288,2023-09-07,45,Female,India,Basic,9.99
104289,2024-05-12,36,Female,Australia,Standard,19.99
104290,2022-09-30,41,Female,Canada,Basic,9.99
104291,2023-02-20,36,Male,UK,Standard,19.99
104292,2023-05-21,66,Male,India,Basic,9.99
104293,2024-01-03,30,Male,USA,Standard,19.99
104294,2023-02-28,30,Female,UK,Premium,39.99
104295,2023-01-25,45,Female,USA,Basic,9.99
104296,2022-12-08,19,Male,Canada,Basic,9.99
104297,2024-08-03,27,Male,India,Standard,19.99
104298,2023-09-06,39,Female,Canada,Standard,19.99
104299,2023-05-08,30,Female,Canada,Basic,9.99
104300,2022-07-11,26,Other,Canada,Standard,19.99
104301,2023-05-14,50,Male,Canada,Premium,39.99
104302,2024-04-01,31,Male,USA,Basic,9.99
104303,2022-08-15,65,Male,Australia,Basic,9.99
104304,2022-05-19,37,Male,USA,Standard,19.99
104305,2024-05-05,32,Female,UK,Standard,19.99
104306,2024-03-27,49,Male,Canada,Basic,9.99
104307,2025-03-18,50,Male,UK,Standard,19.99
104308,2025-02-12,34,Female,USA,Premium,39.99
104309,2024-12-22,41,Male,Canada,Basic,9.99
104310,2022-04-14,47,Female,USA,Standard,19.99
104311,2024-05-20,30,Male,Canada,Basic,9.99
104312,2023-10-30,64,Female,USA,Standard,19.99
104313,2022-09-30,65,Male,India,Standard,19.99
104314,2024-10-26,33,Female,Australia,Standard,19.99
104315,2025-03-16,19,Male,Australia,Standard,19.99
104316,2022-07-03,34,Male,Canada,Basic,9.99
104317,2024-11-17,49,Female,India,Standard,19.99
104318,2025-02-16,60,Male,UK,Standard,19.99
104319,2022-10-20,25,Male,India,Basic,9.99
104320,2022-06-26,69,Female,Canada,Premium,39.99
104321,2022-02-27,20,Female,India,Basic,9.99
104322,2022-11-04,29,Male,UK,Standard,19.99
104323,2024-09-03,37,Male,Canada,Basic,9.99
104324,2025-02-02,33,Male,Australia,Standard,19.99
104325,2023-12-01,31,Male,India,Basic,9.99
104326,2022-03-24,33,Other,Australia,Basic,9.99
