ticket_id,customer_id,ticket_date,ticket_category,resolution_time_hrs,satisfaction_score
3660,103762,2024-04-16,Feature,69.1,4.3
3661,103762,2022-01-02,Account,62.5,3.3
3662,103763,2023-04-24,Billing,1.6,3.6
3663,103763,2022-09-15,Technical,31.8,2.3
3664,103764,2022-04-11,Technical,41.0,2.5
3665,103766,2023-02-06,Feature,17.9,2.3
3666,103767,2022-06-07,Account,60.6,2.8
3667,103768,2023-03-09,Technical,10.0,4.2
3668,103769,2025-02-25,Account,49.8,2.3
3669,103771,2024-12-23,Billing,36.3,2.1
3670,103772,2024-02-19,Technical,68.9,2.5
3671,103772,2023-03-21,Billing,26.2,2.7
3672,103773,2024-08-05,Feature,34.2,4.2
3673,103774,2024-06-15,Feature,15.5,3.4
3674,103776,2024-05-04,Feature,41.4,3.6
3675,103778,2024-06-02,Billing,21.8,2.5
3676,103780,2025-01-21,Technical,33.3,2.8
3677,103780,2024-07-31,Technical,49.2,3.5
3678,103782,2023-10-18,Feature,52.0,3.1
3679,103783,2024-04-09,Account,26.2,2.2
3680,103783,2024-01-25,Technical,54.5,2.3
3681,103784,2022-09-07,Feature,41.1,3.0
3682,103786,2024-10-28,Feature,13.2,2.4
3683,103787,2022-09-11,Account,8.4,4.6
3684,103787,2025-10-14,Account,3.7,2.4
3685,103788,2024-06-24,Technical,29.5,3.9
3686,103789,2022-07-16,Billing,69.7,2.3
3687,103790,2024-12-18,Billing,54.9,3.8
3688,103790,2023-04-17,Account,14.7,4.6
3689,103791,2022-01-16,Technical,52.7,3.5
3690,103791,2024-07-04,Technical,62.0,2.1
3691,103793,2025-02-23,Billing,47.0,4.6
3692,103793,2023-09-16,Feature,21.6,3.4
3693,103797,2022-03-16,Account,56.7,4.6
3694,103798,2025-08-24,Billing,14.4,3.1
3695,103799,2025-01-05,Account,60.5,3.8
3696,103800,2025-08-30,Feature,48.7,4.1
3697,103800,2023-09-29,Feature,69.9,4.3
3698,103802,2024-07-16,Technical,19.0,2.3
3699,103803,2024-06-13,Feature,44.8,2.5
3700,103804,2025-04-09,Feature,6.2,3.3
3701,103804,2024-10-16,Technical,33.4,3.1
3702,103806,2024-05-16,Feature,30.5,2.8
3703,103807,2023-08-27,Feature,39.8,3.5
3704,103807,2025-05-08,Billing,51.1,4.8
3705,103808,2022-01-11,Feature,42.0,3.2
3706,103808,2025-02-28,Account,56.8,2.5
3707,103809,2022-07-11,Account,34.9,3.9
3708,103809,2022-11-28,Billing,9.2,2.6
3709,103810,2025-03-21,Feature,17.8,3.9
3710,103811,2023-10-14,Technical,7.1,4.8
3711,103811,2022-09-24,Technical,9.3,3.9
3712,103811,2022-04-30,Feature,51.0,3.9
3713,103812,2023-08-06,Billing,69.0,2.2
3714,103814,2024-12-04,Technical,48.3,2.8
3715,103815,2025-05-18,Billing,48.8,4.2
3716,103817,2024-05-28,Feature,64.2,2.4
3717,103819,2025-10-20,Billing,41.2,4.4
3718,103820,2025-04-07,Account,2.0,2.7
3719,103821,2023-05-12,Technical,18.8,4.5
3720,103822,2022-04-30,Billing,8.6,4.5
3721,103823,2024-06-08,Billing,47.3,4.6
3722,103823,2023-01-13,Billing,44.9,3.3
3723,103825,2024-07-01,Account,25.4,3.8
3724,103826,2024-01-30,Account,20.1,4.4
3725,103829,2025-06-29,Feature,21.0,2.4
3726,103830,2025-10-30,Feature,63.0,2.1
3727,103830,2024-12-13,Feature,60.6,2.9
3728,103830,2023-08-28,Account,24.0,4.5
3729,103831,2022-07-28,Feature,62.2,4.0
3730,103831,2024-04-07,Technical,71.2,4.6
3731,103835,2024-06-27,Account,55.5,4.7
3732,103837,2023-03-09,Account,22.6,3.0
3733,103838,2025-07-06,Technical,63.8,2.9
3734,103840,2024-01-22,Account,69.1,4.7
3735,103842,2024-07-21,Account,54.5,2.1
3736,103843,2025-03-05,Feature,10.0,3.7
3737,103844,2022-04-09,Billing,64.4,3.3
3738,103845,2022-06-11,Technical,45.0,2.2
3739,103846,2023-02-16,Technical,41.9,2.4
3740,103848,2022-11-15,Technical,9.0,4.5
3741,103852,2022-01-31,Technical,40.5,4.2
3742,103852,2024-04-04,Account,8.9,4.1
3743,103852,2025-07-10,Feature,41.2,4.2
3744,103852,2024-06-08,Feature,20.8,2.2
3745,103856,2023-05-16,Account,36.1,4.6
3746,103857,2024-01-05,Account,1.3,3.9
3747,103859,2025-07-19,Feature,67.9,3.2
3748,103859,2025-03-21,Technical,58.9,4.5
3749,103859,2024-11-04,Account,40.8,2.7
3750,103861,2023-05-22,Feature,56.3,4.4
3751,103861,2022-05-02,Account,34.8,2.5
3752,103863,2023-07-04,Technical,55.2,4.3
3753,103863,2024-06-14,Account,20.2,2.8
3754,103863,2025-06-27,Technical,30.5,3.7
3755,103864,2025-08-26,Billing,1.9,3.8
3756,103865,2024-07-21,Technical,65.8,2.3
3757,103865,2024-07-07,Feature,66.6,2.9
3758,103867,2022-05-17,Technical,70.5,2.5
3759,103867,2022-10-29,Account,3.1,4.6
3760,103867,2023-02-08,Feature,49.7,4.2
3761,103868,2022-06-12,Technical,25.8,3.0
3762,103870,2024-06-27,Account,1.6,4.6
3763,103871,2022-04-28,Billing,70.9,2.0
3764,103871,2022-03-12,Billing,65.9,3.1
3765,103872,2024-04-11,Technical,43.6,4.8
3766,103872,2023-05-29,Account,69.7,4.8
3767,103872,2023-05-26,Technical,3.3,3.6
3768,103874,2022-10-30,Account,41.3,3.4
3769,103875,2022-02-24,Technical,38.4,2.9
3770,103877,2023-03-01,Feature,63.2,4.1
3771,103877,2025-01-02,Billing,14.7,3.1
3772,103878,2022-05-12,Billing,59.1,3.7
3773,103880,2022-09-07,Account,14.5,2.2
3774,103880,2024-11-13,Account,57.8,3.5
3775,103882,2022-04-02,Feature,13.5,4.1
3776,103882,2022-12-24,Account,56.7,4.6
3777,103885,2024-04-04,Account,39.4,2.9
3778,103885,2025-04-21,Account,40.5,4.5
3779,103885,2022-12-10,Feature,20.5,2.8
3780,103885,2024-05-27,Feature,45.2,2.6
3781,103886,2023-06-07,Account,63.0,3.5
3782,103889,2023-08-21,Account,35.3,3.0
3783,103889,2025-10-21,Billing,64.1,2.3
3784,103889,2023-11-22,Account,66.9,3.5
3785,103891,2022-08-08,Feature,23.6,4.1
3786,103892,2024-01-06,Billing,50.8,3.3
3787,103894,2023-11-04,Account,30.9,2.8
3788,103894,2025-09-26,Account,45.8,4.1
3789,103896,2024-01-06,Technical,40.2,3.2
3790,103896,2025-01-26,Feature,2.9,4.1
3791,103897,2022-09-18,Feature,60.1,4.1
3792,103899,2023-07-10,Billing,5.1,3.5
3793,103901,2025-05-17,Technical,17.8,5.0
3794,103901,2024-02-10,Feature,44.4,2.6
3795,103901,2023-04-26,Billing,20.1,5.0
3796,103902,2022-02-25,Technical,8.0,3.5
3797,103907,2024-06-19,Account,70.9,3.1
3798,103907,2022-05-15,Technical,45.1,4.4
3799,103907,2023-03-25,Technical,56.0,2.8
3800,103909,2025-02-28,Account,24.4,2.6
3801,103910,2024-04-30,Billing,18.7,3.2
3802,103910,2025-10-17,Feature,32.2,3.4
3803,103911,2024-01-28,Feature,10.7,3.6
3804,103911,2023-03-08,Account,59.4,3.6
3805,103913,2025-04-10,Technical,48.3,4.3
3806,103914,2024-04-19,Feature,53.1,4.9
3807,103914,2023-08-16,Feature,55.2,3.1
3808,103915,2023-01-13,Account,13.4,3.7
3809,103916,2024-11-22,Account,46.1,3.1
3810,103917,2025-04-22,Technical,71.8,3.0
3811,103920,2023-11-13,Billing,43.8,4.6
3812,103921,2025-02-08,Billing,3.7,4.5
3813,103921,2023-09-30,Feature,3.9,3.9
3814,103921,2023-09-26,Billing,25.7,2.4
3815,103924,2025-02-23,Account,22.4,3.0
3816,103924,2023-05-06,Technical,44.1,2.7
3817,103926,2024-08-31,Account,22.9,2.2
3818,103926,2025-02-05,Technical,43.7,4.1
3819,103927,2025-05-27,Billing,37.0,3.6
3820,103927,2022-07-25,Technical,62.1,2.7
3821,103930,2023-03-28,Billing,43.4,2.5
3822,103930,2025-04-19,Billing,41.3,2.8
3823,103931,2025-08-03,Account,17.8,3.8
3824,103931,2025-07-08,Feature,16.8,3.6
3825,103931,2023-08-05,Feature,28.8,4.3
3826,103931,2025-08-04,Billing,55.7,4.3
3827,103933,2022-07-08,Account,38.0,2.2
3828,103933,2022-11-30,Technical,41.5,4.3
3829,103934,2023-04-12,Technical,25.2,3.5
3830,103935,2022-08-31,Technical,52.2,3.9
3831,103938,2024-12-04,Feature,33.0,3.9
3832,103939,2022-03-16,Feature,8.3,3.4
3833,103939,2025-04-11,Account,5.6,2.9
3834,103939,2023-12-17,Billing,36.9,4.4
3835,103940,2025-08-10,Feature,4.1,4.9
3836,103943,2025-03-02,Feature,36.6,4.9
3837,103943,2024-08-19,Technical,48.8,4.0
3838,103944,2022-05-12,Technical,43.9,3.0
3839,103945,2023-12-11,Feature,43.9,3.5
3840,103945,2023-08-25,Account,45.3,4.4
3841,103951,2023-12-24,Account,16.5,3.7
3842,103951,2025-01-23,Feature,30.9,4.4
3843,103951,2023-08-16,Billing,43.1,3.3
3844,103952,2024-05-15,Billing,11.4,4.5
3845,103953,2022-07-13,Billing,55.4,2.5
3846,103953,2024-03-16,Account,52.2,4.5
3847,103953,2022-12-28,Account,59.3,4.1
3848,103954,2022-11-28,Account,29.4,3.0
3849,103956,2022-06-01,Billing,69.1,3.7
3850,103958,2024-05-19,Technical,46.1,4.7
3851,103959,2023-12-16,Account,50.3,3.2
3852,103960,2023-02-16,Feature,59.4,3.9
3853,103960,2023-12-05,Technical,71.2,2.6
3854,103963,2022-10-06,Account,44.0,2.6
3855,103964,2023-09-27,Technical,1.3,4.2
3856,103964,2023-08-15,Billing,66.0,4.4
3857,103965,2022-12-09,Account,46.4,3.9
3858,103965,2025-02-01,Account,36.4,3.3
3859,103967,2025-05-22,Feature,50.0,3.7
3860,103967,2025-02-09,Billing,38.0,3.4
3861,103969,2022-07-06,Technical,24.4,4.9
3862,103969,2022-11-28,Billing,54.9,4.6
3863,103971,2025-05-30,Account,16.3,2.6
3864,103971,2025-09-11,Account,23.4,3.4
3865,103974,2025-08-15,Billing,40.9,4.2
3866,103974,2024-12-10,Billing,21.8,4.8
3867,103974,2025-08-08,Technical,5.8,4.1
3868,103977,2023-02-26,Billing,69.0,4.9
3869,103977,2022-10-19,Billing,64.3,4.5
3870,103978,2023-04-04,Account,44.6,4.3
3871,103980,2023-03-27,Feature,69.7,4.2
3872,103980,2024-08-04,Technical,25.7,2.2
3873,103982,2022-02-19,Billing,54.5,4.7
3874,103985,2023-12-15,Technical,24.3,2.4
3875,103985,2025-08-20,Billing,56.5,3.4
3876,103986,2024-04-22,Technical,24.3,2.5
3877,103988,2025-07-06,Feature,12.5,3.0
3878,103988,2023-04-03,Technical,10.4,4.9
3879,103991,2023-12-05,Billing,44.6,3.1
3880,103992,2023-05-27,Feature,56.5,3.3
3881,103993,2024-01-27,Billing,29.6,2.6
3882,103994,2024-12-05,Billing,51.7,3.8
3883,103995,2023-04-14,Feature,7.0,4.7
3884,103995,2023-07-11,Technical,14.4,2.9
3885,103996,2023-11-03,Feature,56.1,4.5
3886,103997,2022-04-22,Billing,22.2,4.9
3887,104000,2023-03-02,Account,70.3,4.3
3888,104002,2023-06-04,Billing,64.0,2.5
3889,104006,2022-08-19,Feature,50.3,4.8
3890,104006,2022-01-03,Technical,34.1,2.6
3891,104008,2025-05-24,Feature,13.1,2.1
3892,104008,2022-01-07,Billing,38.2,4.2
3893,104009,2023-04-13,Technical,70.4,2.4
3894,104010,2022-04-03,Account,8.0,2.8
3895,104012,2025-05-15,Account,58.8,2.5
3896,104013,2025-02-16,Feature,5.5,4.1
3897,104013,2023-04-16,Technical,11.9,4.7
3898,104014,2025-02-12,Account,28.4,4.2
3899,104014,2025-04-03,Feature,8.5,4.6
3900,104015,2023-04-03,Billing,60.9,4.9
3901,104016,2024-01-21,Account,6.6,2.9
3902,104017,2025-07-15,Billing,53.9,4.2
3903,104018,2023-03-18,Billing,23.6,3.2
3904,104019,2024-06-02,Account,68.8,2.2
3905,104019,2025-08-18,Billing,52.2,3.3
3906,104019,2023-04-18,Billing,45.1,3.7
3907,104020,2023-03-02,Technical,5.7,3.7
3908,104021,2022-06-29,Billing,44.1,3.8
3909,104021,2023-04-25,Billing,70.9,3.4
3910,104025,2022-01-15,Billing,60.2,3.8
3911,104025,2022-11-16,Technical,46.4,2.2
3912,104025,2025-05-24,Technical,43.7,2.1
3913,104026,2023-12-30,Account,23.3,4.1
3914,104028,2022-05-11,Account,68.4,2.3
3915,104028,2025-03-10,Billing,35.4,4.7
3916,104030,2025-09-07,Account,5.8,3.6
3917,104031,2023-09-16,Account,17.8,3.4
3918,104032,2023-05-14,Technical,2.2,3.8
3919,104033,2022-11-21,Billing,1.1,3.0
3920,104034,2025-09-28,Account,36.4,3.9
3921,104034,2023-07-12,Account,2.9,3.7
3922,104036,2023-02-07,Billing,13.2,3.1
3923,104040,2023-11-12,Technical,66.6,2.2
3924,104040,2025-08-18,Account,44.3,2.7
3925,104040,2023-07-18,Feature,10.9,2.9
3926,104041,2024-02-20,Account,8.8,4.1
3927,104042,2022-01-18,Account,47.4,3.9
3928,104042,2025-07-10,Billing,46.5,2.6
3929,104042,2023-02-05,Billing,17.4,4.0
3930,104043,2024-12-12,Account,57.6,4.0
3931,104043,2025-07-02,Account,64.0,2.8
3932,104044,2024-04-19,Billing,14.2,3.8
3933,104044,2022-05-18,Technical,1.7,3.1
3934,104044,2023-12-20,Billing,13.5,4.9
3935,104045,2025-06-06,Technical,47.0,4.0
3936,104045,2024-09-10,Billing,39.5,2.6
3937,104049,2023-05-16,Feature,42.3,2.3
3938,104049,2022-01-16,Billing,48.2,4.8
3939,104050,2023-02-19,Feature,10.0,2.2
3940,104050,2025-08-19,Technical,70.4,4.4
3941,104052,2025-10-09,Account,37.7,4.7
3942,104053,2024-08-26,Technical,44.2,3.5
3943,104053,2023-03-21,Feature,61.3,4.9
3944,104054,2022-09-07,Account,67.6,2.0
3945,104054,2022-10-23,Billing,8.7,2.7
3946,104054,2023-05-25,Technical,44.7,2.6
3947,104054,2025-05-08,Feature,4.1,3.2
3948,104057,2022-04-08,Technical,43.5,2.9
3949,104057,2023-04-15,Billing,47.2,4.8
3950,104060,2022-10-26,Billing,53.6,4.4
3951,104061,2022-06-04,Account,58.6,5.0
3952,104063,2023-10-18,Billing,46.7,3.7
3953,104067,2024-06-04,Feature,38.1,4.0
3954,104068,2025-07-17,Account,17.9,2.8
3955,104069,2023-04-26,Technical,3.4,4.4
3956,104070,2023-06-23,Account,59.2,3.4
3957,104072,2022-11-05,Feature,32.7,2.0
3958,104073,2023-12-10,Billing,19.9,3.6
3959,104074,2023-01-16,Technical,41.2,2.9
3960,104076,2025-07-03,Feature,48.3,2.9
3961,104076,2022-01-28,Billing,49.0,2.9
3962,104077,2023-02-01,Technical,54.6,2.5
3963,104078,2022-10-26,Technical,58.6,3.3
3964,104080,2025-02-27,Technical,20.7,4.7
3965,104083,2022-11-02,Billing,35.3,4.3
3966,104083,2023-02-20,Technical,19.5,3.7
3967,104084,2025-08-22,Account,20.4,3.8
3968,104084,2024-01-20,Feature,2.4,3.8
3969,104084,2025-07-25,Feature,11.9,3.8
3970,104084,2025-08-13,Billing,23.5,4.2
3971,104085,2022-05-20,Feature,57.2,2.1
3972,104086,2025-10-31,Feature,21.7,2.3
3973,104087,2022-11-13,Billing,61.3,3.1
3974,104089,2023-07-05,Technical,34.7,4.0
3975,104093,2023-08-23,Technical,10.9,3.7
3976,104094,2023-07-12,Technical,52.8,2.9
3977,104095,2022-01-27,Feature,60.9,3.2
3978,104096,2022-02-06,Account,48.0,4.7
3979,104096,2022-10-01,Technical,24.3,3.2
3980,104099,2025-07-09,Billing,22.6,4.2
3981,104100,2023-04-24,Billing,7.6,2.1
3982,104101,2023-02-25,Technical,41.4,2.5
3983,104102,2024-05-26,Billing,8.8,3.4
3984,104102,2022-11-12,Technical,17.4,4.8
3985,104103,2024-01-26,Technical,34.0,4.3
3986,104103,2024-12-26,Feature,41.0,4.8
3987,104104,2025-03-16,Account,29.7,2.9
3988,104104,2023-08-26,Feature,33.3,3.8
3989,104105,2022-11-17,Feature,57.2,4.3
3990,104107,2024-12-28,Technical,61.2,4.9
3991,104110,2024-11-23,Technical,33.1,3.1
3992,104110,2024-04-27,Account,24.5,4.2
3993,104110,2025-03-03,Billing,56.5,4.6
3994,104112,2023-08-08,Billing,45.8,3.5
3995,104113,2025-03-09,Account,18.0,5.0
3996,104113,2022-09-09,Feature,66.7,2.8
3997,104114,2025-09-22,Feature,40.4,4.3
3998,104114,2022-03-01,Account,17.1,3.9
3999,104114,2025-06-15,Account,56.1,3.4
4000,104114,2022-08-03,Technical,55.0,4.0
4001,104115,2024-07-08,Billing,62.7,2.8
4002,104115,2024-10-07,Billing,59.1,4.0
4003,104116,2024-06-14,Technical,48.2,2.8
4004,104117,2025-07-19,Account,43.8,2.5
4005,104117,2025-03-16,Technical,28.6,3.7
4006,104117,2024-05-30,Technical,41.0,2.3
4007,104118,2022-09-06,Billing,12.2,4.7
4008,104118,2024-01-11,Account,12.1,3.9
4009,104119,2024-02-17,Feature,47.6,2.6
4010,104121,2023-12-27,Billing,52.8,4.8
4011,104122,2022-08-04,Technical,6.9,4.6
4012,104126,2024-09-02,Account,9.0,2.3
4013,104127,2025-01-31,Feature,37.2,4.1
4014,104127,2025-09-02,Billing,1.3,4.4
4015,104128,2024-03-30,Account,2.5,2.1
4016,104129,2024-12-17,Account,55.1,3.6
4017,104130,2022-11-12,Account,7.7,4.1
4018,104130,2023-07-15,Account,51.4,2.9
4019,104133,2025-01-26,Feature,12.7,3.7
4020,104134,2022-06-24,Billing,66.0,2.4
4021,104136,2025-02-09,Account,45.9,4.4
4022,104138,2023-03-18,Technical,30.0,2.4
4023,104139,2023-03-20,Account,53.5,2.9
4024,104139,2025-10-18,Feature,64.9,3.3
4025,104142,2025-02-20,Billing,71.5,3.5
4026,104145,2025-01-17,Billing,44.6,2.0
4027,104146,2024-05-11,Feature,50.9,2.6
4028,104146,2022-07-03,Billing,56.2,4.9
4029,104146,2024-09-05,Billing,53.4,4.1
4030,104148,2025-03-04,Technical,10.9,3.7
4031,104149,2025-05-01,Billing,28.8,2.6
4032,104150,2022-11-01,Feature,70.8,2.9
4033,104150,2022-03-08,Billing,38.4,4.4
4034,104150,2023-03-03,Billing,67.4,2.7
4035,104150,2022-02-09,Account,7.1,2.3
4036,104150,2025-10-22,Account,55.3,2.4
4037,104151,2025-06-25,Billing,35.7,3.7
4038,104152,2024-09-14,Account,16.4,4.5
4039,104152,2023-05-12,Billing,32.8,4.1
4040,104152,2025-03-11,Technical,54.7,4.6
4041,104154,2023-03-03,Technical,42.7,3.6
4042,104157,2023-01-10,Technical,63.6,3.5
4043,104159,2023-08-11,Account,2.7,3.7
4044,104160,2024-03-20,Billing,10.0,4.1
4045,104160,2022-09-18,Account,3.3,3.7
4046,104163,2022-01-15,Billing,32.1,5.0
4047,104163,2022-06-23,Technical,9.0,3.2
4048,104163,2025-07-01,Account,69.5,3.4
4049,104165,2023-01-14,Billing,44.9,4.3
4050,104165,2022-08-02,Account,68.2,3.9
4051,104165,2025-09-03,Technical,25.3,3.2
4052,104166,2023-12-15,Technical,24.7,2.4
4053,104169,2024-02-07,Billing,6.6,3.3
4054,104170,2025-10-14,Feature,39.9,2.6
4055,104170,2025-01-26,Billing,57.4,4.8
4056,104172,2023-08-21,Feature,33.3,4.0
4057,104176,2022-03-28,Feature,36.6,3.6
4058,104176,2022-04-04,Billing,61.2,4.3
4059,104176,2022-11-21,Account,14.8,4.2
4060,104177,2022-09-26,Billing,67.7,3.7
4061,104180,2023-05-04,Feature,69.0,2.5
4062,104180,2023-12-12,Technical,5.5,3.7
4063,104182,2022-11-06,Feature,3.2,4.7
4064,104182,2022-09-06,Feature,43.4,3.3
4065,104183,2024-09-13,Account,19.8,2.6
4066,104183,2025-03-02,Technical,46.5,2.8
4067,104184,2025-10-28,Feature,41.3,2.0
4068,104184,2025-05-10,Technical,25.0,3.0
4069,104184,2024-02-25,Account,6.4,3.7
4070,104185,2023-06-22,Technical,69.9,2.3
4071,104185,2025-05-16,Account,20.0,3.0
4072,104185,2025-10-20,Billing,49.2,2.2
4073,104187,2022-12-29,Account,26.2,2.3
4074,104187,2022-01-20,Account,49.3,3.4
4075,104187,2022-02-19,Billing,41.4,2.9
4076,104189,2024-01-24,Billing,49.6,3.6
4077,104191,2022-12-26,Feature,25.1,4.3
4078,104192,2022-03-06,Account,26.8,4.2
4079,104192,2022-07-03,Technical,68.0,2.9
4080,104192,2024-03-18,Feature,7.8,2.1
4081,104197,2023-07-05,Billing,63.6,4.6
4082,104197,2024-03-08,Account,34.0,4.7
4083,104201,2022-05-03,Feature,63.8,2.2
4084,104202,2024-04-15,Billing,4.0,4.9
4085,104202,2022-03-17,Technical,26.7,3.5
4086,104203,2025-05-31,Billing,11.1,3.7
4087,104203,2022-09-24,Billing,46.6,2.5
4088,104205,2022-07-26,Billing,40.9,4.8
4089,104205,2022-03-04,Technical,25.3,2.9
4090,104205,2024-05-02,Billing,18.2,4.3
4091,104205,2023-02-14,Feature,36.0,4.8
4092,104206,2023-12-31,Feature,48.1,3.9
4093,104206,2023-04-26,Feature,46.1,3.4
4094,104211,2022-12-25,Account,62.0,3.5
4095,104212,2025-05-25,Billing,68.7,3.2
4096,104213,2024-06-12,Technical,44.2,3.6
4097,104214,2022-11-06,Account,30.8,3.6
4098,104214,2023-06-09,Billing,50.6,4.8
4099,104216,2022-06-07,Technical,6.2,4.3
4100,104217,2023-07-06,Account,14.5,3.8
4101,104219,2023-11-30,Technical,30.8,3.5
4102,104220,2022-02-25,Feature,25.8,4.2
4103,104221,2024-09-05,Account,60.2,3.0
4104,104221,2024-08-27,Technical,14.1,3.6
4105,104222,2025-08-12,Account,23.4,3.9
4106,104225,2024-10-16,Feature,43.1,3.9
4107,104225,2024-09-23,Feature,8.3,3.4
4108,104225,2025-09-11,Billing,46.7,2.4
4109,104229,2025-04-21,Feature,1.7,3.1
4110,104231,2025-08-12,Feature,38.2,4.1
4111,104231,2022-02-20,Feature,63.7,2.9
4112,104234,2022-05-13,Billing,8.5,2.9
4113,104236,2025-03-02,Billing,47.1,3.2
4114,104236,2022-11-03,Technical,39.3,4.4
4115,104236,2022-03-11,Feature,48.4,4.2
4116,104237,2022-08-10,Account,70.4,3.3
4117,104237,2023-02-05,Technical,18.7,3.6
4118,104237,2022-02-14,Technical,23.5,2.5
4119,104240,2025-07-23,Feature,45.1,2.6
4120,104241,2024-05-14,Billing,2.2,2.0
4121,104242,2022-11-26,Technical,19.3,2.9
4122,104242,2024-10-17,Account,54.3,2.3
4123,104250,2024-07-14,Feature,1.0,3.4
4124,104251,2024-03-24,Technical,11.3,2.9
4125,104251,2024-12-16,Account,25.0,4.6
4126,104252,2022-01-11,Account,17.7,2.1
4127,104253,2024-08-05,Account,24.5,4.3
4128,104253,2022-01-06,Account,23.8,2.9
4129,104253,2024-08-28,Billing,57.5,4.4
4130,104257,2024-11-05,Account,48.1,3.3
4131,104258,2024-11-08,Account,53.3,4.8
4132,104262,2023-10-11,Account,51.3,4.8
4133,104264,2025-09-10,Billing,14.7,3.3
4134,104266,2025-05-17,Billing,65.1,2.2
4135,104267,2023-07-25,Technical,57.0,2.6
4136,104268,2022-06-11,Billing,17.9,4.3
4137,104272,2025-08-27,Billing,47.8,3.4
4138,104272,2023-02-15,Account,47.3,3.7
4139,104273,2025-01-09,Billing,52.8,3.4
4140,104274,2023-07-02,Billing,25.4,4.7
4141,104276,2025-02-01,Account,55.0,2.4
4142,104277,2023-07-03,Billing,68.1,2.2
4143,104277,2025-05-22,Billing,47.1,4.5
4144,104279,2023-05-26,Technical,52.6,2.3
4145,104280,2024-01-09,Technical,42.2,3.3
4146,104281,2024-08-16,Feature,3.6,3.3
4147,104282,2023-06-29,Billing,67.0,3.8
4148,104282,2024-04-12,Technical,66.6,4.2
4149,104283,2022-10-11,Technical,44.5,2.6
4150,104283,2022-08-26,Technical,5.7,3.8
4151,104283,2024-02-22,Billing,16.3,3.3
4152,104284,2025-02-22,Technical,33.7,2.9
4153,104285,2023-11-06,Technical,23.2,3.4
4154,104287,2024-04-21,Billing,58.7,4.1
4155,104288,2025-06-01,Account,16.0,3.4
4156,104290,2024-03-02,Feature,55.0,3.3
4157,104292,2025-10-19,Account,44.4,2.1
4158,104293,2024-02-01,Technical,6.4,3.3
4159,104294,2022-07-14,Account,54.6,3.0
4160,104295,2022-05-21,Feature,71.3,3.3
4161,104296,2022-03-31,Technical,69.4,3.9
4162,104296,2022-10-01,Feature,41.8,3.9
4163,104298,2022-08-09,Feature,26.4,4.2
4164,104299,2022-05-07,Account,27.3,2.5
4165,104301,2024-03-01,Billing,33.4,3.7
4166,104301,2024-10-12,Billing,48.5,4.7
4167,104301,2025-10-31,Account,30.3,3.3
4168,104302,2025-06-28,Billing,34.2,2.9
4169,104304,2022-02-11,Feature,36.2,2.6
4170,104305,2023-10-08,Account,30.6,2.8
4171,104306,2022-07-08,Feature,16.3,5.0
4172,104306,2023-02-02,Feature,60.4,4.3
4173,104309,2022-01-01,Technical,33.9,4.8
4174,104310,2024-04-21,Billing,4.6,2.5
4175,104311,2022-03-22,Account,16.7,3.7
4176,104313,2022-08-29,Feature,5.3,2.9
4177,104314,2023-04-27,Technical,23.1,4.2
4178,104315,2022-10-26,Technical,64.5,4.2
4179,104315,2024-09-17,Billing,60.3,4.4
4180,104316,2022-07-07,Account,14.1,4.0
4181,104317,2024-12-25,Feature,29.3,4.5
4182,104317,2025-08-30,Feature,45.3,3.5
4183,104318,2022-06-21,Billing,54.2,2.3
4184,104318,2025-08-17,Account,29.6,3.0
4185,104318,2023-03-13,Feature,49.5,4.4
4186,104319,2025-05-22,Billing,58.7,4.2
4187,104320,2025-10-23,Feature,70.0,3.3
4188,104321,2022-04-25,Technical,44.5,2.8
4189,104321,2023-12-05,Technical,7.3,3.0
4190,104321,2023-11-26,Technical,44.4,4.7
4191,104324,2025-07-28,Account,20.9,3.2
4192,104324,2025-10-11,Account,7.6,4.7
4193,104324,2022-01-21,Account,62.1,3.2
4194,104325,2025-08-24,Feature,20.7,2.8
4195,104329,2024-12-22,Feature,4.1,2.0
4196,104330,2025-03-29,Technical,38.1,2.1
4197,104331,2025-05-21,Account,51.3,5.0
4198,104332,2023-10-14,Technical,18.2,2.1
4199,104332,2024-10-27,Billing,57.8,2.1
4200,104334,2022-08-19,Account,39.8,3.1
4201,104334,2024-05-14,Technical,28.0,3.4
4202,104334,2023-09-03,Feature,27.9,4.1
4203,104335,2022-03-19,Technical,69.9,4.3
4204,104335,2025-02-03,Account,25.4,2.4
4205,104338,2023-12-10,Technical,47.0,2.2
4206,104340,2022-12-01,Feature,35.2,4.1
4207,104340,2022-07-01,Billing,42.5,2.9
4208,104341,2024-12-16,Billing,1.4,4.9
4209,104341,2025-08-23,Billing,19.0,2.4
4210,104343,2022-05-20,Account,24.0,2.7
4211,104347,2024-12-08,Account,7.3,4.4
4212,104349,2022-07-30,Account,44.0,3.4
4213,104349,2022-03-12,Account,48.1,4.6
4214,104350,2023-05-13,Account,8.0,4.4
4215,104352,2024-05-17,Billing,20.5,2.9
4216,104352,2022-07-10,Feature,40.8,3.8
4217,104353,2022-01-20,Feature,60.0,3.7
4218,104354,2024-11-04,Feature,6.4,4.0
4219,104356,2023-12-03,Technical,7.2,4.4
4220,104359,2022-01-13,Account,52.6,4.2
4221,104359,2023-04-19,Feature,32.2,3.9
4222,104359,2024-06-04,Billing,39.9,2.2
4223,104359,2025-09-17,Billing,63.1,2.8
